This is a list of integers in consecutive order. For every `n`:
- `oc` is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself. The rest of the columns are properties of oc.
- `k` is the 2-adic exponent, the number of halvings (n = oc * 2^k). For odd numbers, k is always 0.
- `dist` is the odd-to-odd Collatz stopping distance of the odd core.
- 'base3' and 'base2' representations of the odd core are given.
- residues of the odd core modulo a set of small primes follows (`m3`, `m5`, etc)

n,oc,k,dist,base3,base2,m3,m5,m7,m11,m13,m17,m19,m23,m29,m31,m37,m41,m43,m47,m53,m59,m61,m67,m71,m73
2609,2609,0,16,10120122,101000110001,2,4,5,2,9,8,6,10,28,5,19,26,29,24,12,13,47,63,53,54
2610,1305,1,16,1210100,10100011001,0,0,3,7,5,13,13,17,0,3,10,34,15,36,33,7,24,32,27,64
2611,2611,0,16,10120201,101000110011,1,1,0,4,11,10,8,12,1,7,21,28,31,26,14,15,49,65,55,56
2612,653,2,6,220012,1010001101,2,3,2,4,3,7,7,9,15,2,24,38,8,42,17,4,43,50,14,69
2613,2613,0,6,10120210,101000110101,0,3,2,6,0,12,10,14,3,9,23,30,33,28,16,17,51,0,57,58
2614,1307,1,64,1210102,10100011011,2,2,5,9,7,15,15,19,2,5,12,36,17,38,35,9,26,34,29,66
2615,2615,0,64,10120212,101000110111,2,0,4,8,2,14,12,16,5,11,25,32,35,30,18,19,53,2,59,60
2616,327,3,52,110010,101000111,0,2,5,8,2,4,4,5,8,17,31,40,26,45,9,32,22,59,43,35
2617,2617,0,28,10120221,101000111001,1,2,6,10,4,16,14,18,7,13,27,34,37,32,20,21,55,4,61,62
2618,1309,1,52,1210111,10100011101,1,4,0,0,9,0,17,21,4,7,14,38,19,40,37,11,28,36,31,68
2619,2619,0,35,10121000,101000111011,0,4,1,1,6,1,16,20,9,15,29,36,39,34,22,23,57,6,63,64
2620,655,2,52,220021,1010001111,1,0,4,6,5,9,9,11,17,4,26,40,10,44,19,6,45,52,16,71
2621,2621,0,52,10121002,101000111101,2,1,3,3,8,3,18,22,11,17,31,38,41,36,24,25,59,8,65,66
2622,1311,1,35,1210120,10100011111,0,1,2,2,11,2,0,0,6,9,16,40,21,42,39,13,30,38,33,70
2623,2623,0,35,10121011,101000111111,1,3,5,5,10,5,1,1,13,19,33,40,0,38,26,27,0,10,67,68
2624,41,6,40,1112,101001,2,1,6,8,2,7,3,18,12,10,4,0,41,41,41,41,41,41,41,41
2625,2625,0,6,10121020,101001000001,0,0,0,7,12,7,3,3,15,21,35,1,2,40,28,29,2,12,69,70
2626,1313,1,6,1210122,10100100001,2,3,4,4,0,4,2,2,8,11,18,1,23,44,41,15,32,40,35,72
2627,2627,0,6,10121022,101001000011,2,2,2,9,1,9,5,5,17,23,0,3,4,42,30,31,4,14,0,72
2628,657,2,16,220100,1010010001,0,2,6,8,7,11,11,13,19,6,28,1,12,46,21,8,47,54,18,0
2629,2629,0,16,10121101,101001000101,1,4,4,0,3,11,7,7,19,25,2,5,6,44,32,33,6,16,2,1
2630,1315,1,16,1210201,10100100011,1,0,6,6,2,6,4,4,10,13,20,3,25,46,43,17,34,42,37,1
2631,2631,0,69,10121110,101001000111,0,1,6,2,5,13,9,9,21,27,4,7,8,46,34,35,8,18,4,3
2632,329,3,16,110012,101001001,2,4,0,10,4,6,6,7,10,19,33,1,28,0,11,34,24,61,45,37
2633,2633,0,11,10121112,101001001001,2,3,1,4,7,15,11,11,23,29,6,9,10,1,36,37,10,20,6,5
2634,1317,1,16,1210210,10100100101,0,2,1,8,4,8,6,6,12,15,22,5,27,1,45,19,36,44,39,3
2635,2635,0,16,10121121,101001001011,1,0,3,6,9,0,13,13,25,0,8,11,12,3,38,39,12,22,8,7
2636,659,2,16,220102,1010010011,2,4,1,10,9,13,13,15,21,8,30,3,14,1,23,10,49,56,20,2
2637,2637,0,16,10121200,101001001101,0,2,5,8,11,2,15,15,27,2,10,13,14,5,40,41,14,24,10,9
2638,1319,1,52,1210212,10100100111,2,4,3,10,6,10,8,8,14,17,24,7,29,3,47,21,38,46,41,5
2639,2639,0,52,10121202,101001001111,2,4,0,10,0,4,17,17,0,4,12,15,16,7,42,43,16,26,12,11
2640,165,4,40,20010,10100101,0,0,4,0,9,12,13,4,20,10,17,1,36,24,6,47,43,31,23,19
2641,2641,0,35,10121211,101001010001,1,1,2,1,2,6,0,19,2,6,14,17,18,9,44,45,18,28,14,13
2642,1321,1,35,1210221,10100101001,1,1,5,1,8,12,10,10,16,19,26,9,31,5,49,23,40,48,43,7
2643,2643,0,35,10121220,101001010011,0,3,4,3,4,8,2,21,4,8,16,19,20,11,46,47,20,30,16,15
2644,661,2,40,220111,1010010101,1,1,3,1,11,15,15,17,23,10,32,5,16,3,25,12,51,58,22,4
2645,2645,0,40,10121222,101001010101,2,0,6,5,6,10,4,0,6,10,18,21,22,13,48,49,22,32,18,17
2646,1323,1,16,1211000,10100101011,0,3,0,3,10,14,12,12,18,21,28,11,33,7,51,25,42,50,45,9
2647,2647,0,16,10122001,101001010111,1,2,1,7,8,12,6,2,8,12,20,23,24,15,50,51,24,34,20,19
2648,331,3,6,110021,101001011,1,1,2,1,6,8,8,9,12,21,35,3,30,2,13,36,26,63,47,39
2649,2649,0,33,10122010,101001011001,0,4,3,9,10,14,8,4,10,14,22,25,26,17,52,53,26,36,22,21
2650,1325,1,6,1211002,10100101101,2,0,2,5,12,16,14,14,20,23,30,13,35,9,0,27,44,52,47,11
2651,2651,0,52,10122012,101001011011,2,1,5,0,12,16,10,6,12,16,24,27,28,19,1,55,28,38,24,23
2652,663,2,6,220120,1010010111,0,3,5,3,0,0,17,19,25,12,34,7,18,5,27,14,53,60,24,6
2653,2653,0,6,10122021,101001011101,1,3,0,2,1,1,12,8,14,18,26,29,30,21,3,57,30,40,26,25
2654,1327,1,16,1211011,10100101111,1,2,4,7,1,1,16,16,22,25,32,15,37,11,2,29,46,54,49,13
2655,2655,0,16,10122100,101001011111,0,0,2,4,3,3,14,10,16,20,28,31,32,23,5,0,32,42,28,27
2656,83,5,40,10002,1010011,2,3,6,6,5,15,7,14,25,21,9,1,40,36,30,24,22,16,12,10
2657,2657,0,16,10122102,101001100001,2,2,4,6,5,5,16,12,18,22,30,33,34,25,7,2,34,44,30,29
2658,1329,1,16,1211020,10100110001,0,4,6,9,3,3,18,18,24,27,34,17,39,13,4,31,48,56,51,15
2659,2659,0,16,10122111,101001100011,1,4,6,8,7,7,18,14,20,24,32,35,36,27,9,4,36,46,32,31
2660,665,2,16,220122,1010011001,2,0,0,5,2,2,0,21,27,14,36,9,20,7,29,16,55,62,26,8
2661,2661,0,16,10122120,101001100101,0,1,1,10,9,9,1,16,22,26,34,37,38,29,11,6,38,48,34,33
2662,1331,1,16,1211022,10100110011,2,1,1,0,5,5,1,20,26,29,36,19,41,15,6,33,50,58,53,17
2663,2663,0,28,10122122,101001100111,2,3,3,1,11,11,3,18,24,28,36,39,40,31,13,8,40,50,36,35
2664,333,3,40,110100,101001101,0,3,4,3,8,10,10,11,14,23,0,5,32,4,15,38,28,65,49,41
2665,2665,0,16,10122201,101001101001,1,0,5,3,0,13,5,20,26,30,1,0,42,33,15,10,42,52,38,37
2666,1333,1,40,1211101,10100110101,1,3,3,2,7,7,3,22,28,0,1,21,0,17,8,35,52,60,55,19
2667,2667,0,13,10122210,101001101011,0,2,0,5,2,15,7,22,28,1,3,2,1,35,17,12,44,54,40,39
2668,667,2,52,220201,1010011011,1,2,2,7,4,4,2,0,0,16,1,11,22,9,31,18,57,64,28,10
2669,2669,0,52,10122212,101001101101,2,4,2,7,4,0,9,1,1,3,5,4,3,37,19,14,46,56,42,41
2670,1335,1,52,1211110,10100110111,0,0,5,4,9,9,5,1,1,2,3,23,2,19,10,37,54,62,57,21
2671,2671,0,13,10122221,101001101111,1,1,4,9,6,2,11,3,3,5,7,6,5,39,21,16,48,58,44,43
2672,167,4,23,20012,10100111,2,2,6,2,11,14,15,6,22,12,19,3,38,26,8,49,45,33,25,21
2673,2673,0,40,10200000,101001110001,0,3,6,0,8,4,13,5,5,7,9,8,7,41,23,18,50,60,46,45
2674,1337,1,13,1211112,10100111001,2,2,0,6,11,11,7,3,3,4,5,25,4,21,12,39,56,64,59,23
2675,2675,0,13,10200002,101001110011,2,0,1,2,10,6,15,7,7,9,11,10,9,43,25,20,52,62,48,47
2676,669,2,23,220210,1010011101,0,4,4,9,6,6,4,2,2,18,3,13,24,11,33,20,59,66,30,12
2677,2677,0,23,10200011,101001110101,1,2,3,4,12,8,17,9,9,11,13,12,11,45,27,22,54,64,50,49
2678,1339,1,6,1211121,10100111011,1,4,2,8,0,13,9,5,5,6,7,27,6,23,14,41,58,66,61,25
2679,2679,0,6,10200020,101001110111,0,4,5,6,1,10,0,11,11,13,15,14,13,0,29,24,56,66,52,51
2680,335,3,23,110102,101001111,2,0,6,5,10,12,12,13,16,25,2,7,34,6,17,40,30,0,51,43
2681,2681,0,13,10200022,101001111001,2,1,0,8,3,12,2,13,13,15,17,16,15,2,31,26,58,1,54,53
2682,1341,1,23,1211200,10100111101,0,1,4,10,2,15,11,7,7,8,9,29,8,25,16,43,60,1,63,27
2683,2683,0,23,10200101,101001111011,1,3,2,10,5,14,4,15,15,17,19,18,17,4,33,28,60,3,56,55
2684,671,2,33,220212,1010011111,2,1,6,0,8,8,6,4,4,20,5,15,26,13,35,22,0,1,32,14
2685,2685,0,33,10200110,101001111101,0,0,4,1,7,16,6,17,17,19,21,20,19,6,35,30,1,5,58,57
2686,1343,1,33,1211202,10100111111,2,3,6,1,4,0,13,9,9,10,11,31,10,27,18,45,1,3,65,29
2687,2687,0,33,10200112,101001111111,2,2,6,3,9,1,8,19,19,21,23,22,21,8,37,32,3,7,60,59
2688,21,7,1,210,10101,0,1,0,10,8,4,2,21,21,21,21,21,21,21,21,21,21,21,21,21
2689,2689,0,23,10200121,101010000001,1,4,1,5,11,3,10,21,21,23,25,24,23,10,39,34,5,9,62,61
2690,1345,1,40,1211211,10101000001,1,0,1,3,6,2,15,11,11,12,13,33,12,29,20,47,3,5,67,31
2691,2691,0,40,10200200,101010000011,0,1,3,7,0,5,12,0,23,25,27,26,25,12,41,36,7,11,64,63
2692,673,2,21,220221,1010100001,1,3,1,2,10,10,8,6,6,22,7,17,28,15,37,24,2,3,34,16
2693,2693,0,21,10200202,101010000101,2,3,5,9,2,7,14,2,25,27,29,28,27,14,43,38,9,13,66,65
2694,1347,1,21,1211220,10101000011,0,2,3,5,8,4,17,13,13,14,15,35,14,31,22,49,5,7,69,33
2695,2695,0,6,10200211,101010000111,1,0,0,0,4,9,16,4,27,29,31,30,29,16,45,40,11,15,68,67
2696,337,3,40,110111,101010001,1,2,1,7,12,14,14,15,18,27,4,9,36,8,19,42,32,2,53,45
2697,2697,0,57,10200220,101010001001,0,2,2,2,6,11,18,6,0,0,33,32,31,18,47,42,13,17,70,69
2698,1349,1,40,1211222,10101000101,2,4,5,7,10,6,0,15,15,16,17,37,16,33,24,51,7,9,0,35
2699,2699,0,21,10200222,101010001011,2,4,4,4,8,13,1,8,2,2,35,34,33,20,49,44,15,19,1,71
2700,675,2,40,221000,1010100011,0,0,3,4,12,12,10,8,8,24,9,19,30,17,39,26,4,5,36,18
2701,2701,0,40,10201001,101010001101,1,1,6,6,10,15,3,10,4,4,0,36,35,22,51,46,17,21,3,0
2702,1351,1,57,1212001,10101000111,1,1,0,9,12,8,2,17,17,18,19,39,18,35,26,53,9,11,2,37
2703,2703,0,57,10201010,101010001111,0,3,1,8,12,0,5,12,6,6,2,38,37,24,0,48,19,23,5,2
2704,169,4,16,20021,10101001,1,4,1,4,0,16,17,8,24,14,21,5,40,28,10,51,47,35,27,23
2705,2705,0,11,10201012,101010010001,2,0,3,10,1,2,7,14,8,8,4,40,39,26,2,50,21,25,7,4
2706,1353,1,11,1212010,10101001001,0,3,2,0,1,10,4,19,19,20,21,0,20,37,28,55,11,13,4,39
2707,2707,0,11,10201021,101010010011,1,2,5,1,3,4,9,16,10,10,6,1,41,28,4,52,23,27,9,6
2708,677,2,16,221002,1010100101,2,2,5,6,1,14,12,10,10,26,11,21,32,19,41,28,6,7,38,20
2709,2709,0,16,10201100,101010010101,0,4,0,3,5,6,11,18,12,12,8,3,0,30,6,54,25,29,11,8
2710,1355,1,40,1212012,10101001011,2,0,4,2,3,12,6,21,21,22,23,2,22,39,30,57,13,15,6,41
2711,2711,0,40,10201102,101010010111,2,1,2,5,7,8,13,20,14,14,10,5,2,32,8,56,27,31,13,10
2712,339,3,16,110120,101010011,0,4,3,9,1,16,16,17,20,29,6,11,38,10,21,44,34,4,55,47
2713,2713,0,57,10201111,101010011001,1,3,4,7,9,10,15,22,16,16,12,7,4,34,10,58,29,33,15,12
2714,1357,1,16,1212021,10101001101,1,2,6,4,5,14,8,0,23,24,25,4,24,41,32,0,15,17,8,43
2715,2715,0,33,10201120,101010011011,0,0,6,9,11,12,17,1,18,18,14,9,6,36,12,1,31,35,17,14
2716,679,2,21,221011,1010100111,1,4,0,8,3,16,14,12,12,28,13,23,34,21,43,30,8,9,40,22
2717,2717,0,21,10201122,101010011101,2,2,1,0,0,14,0,3,20,20,16,11,8,38,14,3,33,37,19,16
2718,1359,1,21,1212100,10101001111,0,4,1,6,7,16,10,2,25,26,27,6,26,43,34,2,17,19,10,45
2719,2719,0,21,10201201,101010011111,1,4,3,2,2,16,2,5,22,22,18,13,10,40,16,5,35,39,21,18
2720,85,5,1,10011,1010101,1,0,1,8,7,0,9,16,27,23,11,3,42,38,32,26,24,18,14,12
2721,2721,0,21,10201210,101010100001,0,1,5,4,4,1,4,7,24,24,20,15,12,42,18,7,37,41,23,20
2722,1361,1,16,1212102,10101010001,2,1,3,8,9,1,12,4,27,28,29,8,28,45,36,4,19,21,12,47
2723,2723,0,16,10201212,101010100011,2,3,0,6,6,3,6,9,26,26,22,17,14,44,20,9,39,43,25,22
2724,681,2,21,221020,1010101001,0,1,2,10,5,1,16,14,14,30,15,25,36,23,45,32,10,11,42,24
2725,2725,0,21,10201221,101010100101,1,0,2,8,8,5,8,11,28,28,24,19,16,46,22,11,41,45,27,24
2726,1363,1,21,1212111,10101010011,1,3,5,10,11,3,14,6,0,30,31,10,30,0,38,6,21,23,14,49
2727,2727,0,45,10202000,101010100111,0,2,4,10,10,7,10,13,1,30,26,21,18,1,24,13,43,47,29,26
2728,341,3,1,110122,101010101,2,1,5,0,3,1,18,19,22,0,8,13,40,12,23,46,36,6,57,49
2729,2729,0,57,10202002,101010101001,2,4,6,1,12,9,12,15,3,1,28,23,20,3,26,15,45,49,31,28
2730,1365,1,1,1212120,10101010101,0,0,0,1,0,5,16,8,2,1,33,12,32,2,40,8,23,25,16,51
2731,2731,0,40,10202011,101010101011,1,1,1,3,1,11,14,17,5,3,30,25,22,5,28,17,47,51,33,30
2732,683,2,11,221022,1010101011,2,3,4,1,7,3,18,16,16,1,17,27,38,25,47,34,12,13,44,26
2733,2733,0,11,10202020,101010101101,0,3,3,5,3,13,16,19,7,5,32,27,24,7,30,19,49,53,35,32
2734,1367,1,11,1212122,10101010111,2,2,2,3,2,7,18,10,4,3,35,14,34,4,42,10,25,27,18,53
2735,2735,0,57,10202022,101010101111,2,0,5,7,5,15,18,21,9,7,34,29,26,9,32,21,51,55,37,34
2736,171,4,45,20100,10101011,0,1,3,6,2,1,0,10,26,16,23,7,42,30,12,53,49,37,29,25
2737,2737,0,11,10202101,101010110001,1,2,0,9,7,0,1,0,11,9,36,31,28,11,34,23,53,57,39,36
2738,1369,1,11,1212201,10101011001,1,4,4,5,4,9,1,12,6,5,0,16,36,6,44,12,27,29,20,55
2739,2739,0,11,10202110,101010110011,0,4,2,0,9,2,3,2,13,11,1,33,30,13,36,25,55,59,41,38
2740,685,2,45,221101,1010101101,1,0,6,3,9,5,1,18,18,3,19,29,40,27,49,36,14,15,46,28
2741,2741,0,45,10202112,101010110101,2,1,4,2,11,4,5,4,15,13,3,35,32,15,38,27,57,61,43,40
2742,1371,1,40,1212210,10101011011,0,1,6,7,6,11,3,14,8,7,2,18,38,8,46,14,29,31,22,57
2743,2743,0,40,10202121,101010110111,1,3,6,4,0,6,7,6,17,15,5,37,34,17,40,29,59,63,45,42
2744,343,3,45,110201,101010111,1,3,0,2,5,3,1,21,24,2,10,15,42,14,25,48,38,8,59,51
2745,2745,0,11,10202200,101010111001,0,0,1,6,2,8,9,8,19,17,7,39,36,19,42,31,0,65,47,44
2746,1373,1,45,1212212,10101011101,2,3,1,9,8,13,5,16,10,9,4,20,40,10,48,16,31,33,24,59
2747,2747,0,21,10202202,101010111011,2,2,3,8,4,10,11,10,21,19,9,0,38,21,44,33,2,0,49,46
2748,687,2,11,221110,1010101111,0,2,1,5,11,7,3,20,20,5,21,31,42,29,51,38,16,17,48,30
2749,2749,0,11,10202211,101010111101,1,4,5,10,6,12,13,12,23,21,11,2,40,23,46,35,4,2,51,48
2750,1375,1,11,1212221,10101011111,1,0,3,0,10,15,7,18,12,11,6,22,42,12,50,18,33,35,26,61
2751,2751,0,62,10202220,101010111111,0,1,0,1,8,14,15,14,25,23,13,4,42,25,48,37,6,4,53,50
2752,43,6,9,1121,101011,1,3,1,10,4,9,5,20,14,12,6,2,0,43,43,43,43,43,43,43
2753,2753,0,45,10202222,101011000001,2,3,2,3,10,16,17,16,27,25,15,6,1,27,50,39,8,6,55,52
2754,1377,1,57,1220000,10101100001,0,2,5,2,12,0,9,20,14,13,8,24,1,14,52,20,35,37,28,63
2755,2755,0,57,10210001,101011000011,1,0,4,5,12,1,0,18,0,27,17,8,3,29,52,41,10,8,57,54
2756,689,2,45,221112,1010110001,2,4,3,7,0,9,5,22,22,7,23,33,1,31,0,40,18,19,50,32
2757,2757,0,45,10210010,101011000101,0,2,6,7,1,3,2,20,2,29,19,10,5,31,1,43,12,10,59,56
2758,1379,1,45,1220002,10101100011,2,4,0,4,1,2,11,22,16,15,10,26,3,16,1,22,37,39,30,65
2759,2759,0,57,10210012,101011000111,2,4,1,9,3,5,4,22,4,0,21,12,7,33,3,45,14,12,61,58
2760,345,3,45,110210,101011001,0,0,2,4,7,5,3,0,26,4,12,17,1,16,27,50,40,10,61,53
2761,2761,0,45,10210021,101011001001,1,1,3,0,5,7,6,1,6,2,23,14,9,35,5,47,16,14,63,60
2762,1381,1,45,1220011,10101100101,1,1,2,6,3,4,13,1,18,17,12,28,5,18,3,24,39,41,32,67
2763,2763,0,11,10210100,101011001011,0,3,5,2,7,9,8,3,8,4,25,16,11,37,7,49,18,16,65,62
2764,691,2,45,221121,1010110011,1,1,5,9,2,11,7,1,24,9,25,35,3,33,2,42,20,21,52,34
2765,2765,0,45,10210102,101011001101,2,0,0,4,9,11,10,5,10,6,27,18,13,39,9,51,20,18,67,64
2766,1383,1,33,1220020,10101100111,0,3,4,8,5,6,15,3,20,19,14,30,7,20,5,26,41,43,34,69
2767,2767,0,33,10210111,101011001111,1,2,2,6,11,13,12,7,12,8,29,20,15,41,11,53,22,20,69,66
2768,173,4,9,20102,10101101,2,3,5,8,4,3,2,12,28,18,25,9,1,32,14,55,51,39,31,27
2769,2769,0,21,10210120,101011010001,0,4,4,8,0,15,14,9,14,10,31,22,17,43,13,55,24,22,0,68
2770,1385,1,21,1220022,10101101001,2,0,6,10,7,8,17,5,22,21,16,32,9,22,7,28,43,45,36,71
2771,2771,0,21,10210122,101011010011,2,1,6,10,2,0,16,11,16,12,33,24,19,45,15,57,26,24,2,70
2772,693,2,9,221200,1010110101,0,3,0,0,4,13,9,3,26,11,27,37,5,35,4,44,22,23,54,36
2773,2773,0,9,10210201,101011010101,1,3,1,1,4,2,18,13,18,14,35,26,21,0,17,0,28,26,4,72
2774,1387,1,21,1220101,10101101011,1,2,1,1,9,10,0,7,24,23,18,34,11,24,9,30,45,47,38,0
2775,2775,0,21,10210210,101011010111,0,0,3,3,6,4,1,15,20,16,0,28,23,2,19,2,30,28,6,1
2776,347,3,45,110212,101011011,2,2,4,6,9,7,5,2,28,6,14,19,3,18,29,52,42,12,63,55
2777,2777,0,45,10210212,101011011001,2,2,5,5,8,6,3,17,22,18,2,30,25,4,21,4,32,30,8,3
2778,1389,1,45,1220110,10101101101,0,4,3,3,11,12,2,9,26,25,20,36,13,26,11,32,47,49,40,2
2779,2779,0,57,10210221,101011011011,1,4,0,7,10,8,5,19,24,20,4,32,27,6,23,6,34,32,10,5
2780,695,2,45,221202,1010110111,2,0,2,2,6,15,11,5,28,13,29,39,7,37,6,46,24,25,56,38
2781,2781,0,45,10211000,101011011101,0,1,2,9,12,10,7,21,26,22,6,34,29,8,25,8,36,34,12,7
2782,1391,1,40,1220112,10101101111,2,1,5,5,0,14,4,11,28,27,22,38,15,28,13,34,49,51,42,4
2783,2783,0,40,10211002,101011011111,2,3,4,0,1,12,9,0,28,24,8,36,31,10,27,10,38,36,14,9
2784,87,5,9,10020,1010111,0,2,3,10,9,2,11,18,0,25,13,5,1,40,34,28,26,20,16,14
2785,2785,0,21,10211011,101011100001,1,0,6,2,3,14,11,2,1,26,10,38,33,12,29,12,40,38,16,11
2786,1393,1,9,1220121,10101110001,1,3,0,7,2,16,6,13,1,29,24,40,17,30,15,36,51,53,44,6
2787,2787,0,9,10211020,101011100011,0,2,1,4,5,16,13,4,3,28,12,40,35,14,31,14,42,40,18,13
2788,697,2,45,221211,1010111001,1,2,4,4,8,0,13,7,1,15,31,0,9,39,8,48,26,27,58,40
2789,2789,0,45,10211022,101011100101,2,4,3,6,7,1,15,6,5,30,14,1,37,16,33,16,44,42,20,15
2790,1395,1,45,1220200,10101110011,0,0,2,9,4,1,8,15,3,0,26,1,19,32,17,38,53,55,46,8
2791,2791,0,21,10211101,101011100111,1,1,5,8,9,3,17,8,7,1,16,3,39,18,35,18,46,44,22,17
2792,349,3,9,110221,101011101,1,4,6,8,11,9,7,4,1,8,16,21,5,20,31,54,44,14,65,57
2793,2793,0,38,10211110,101011101001,0,3,0,10,11,5,0,10,9,3,18,5,41,20,37,20,48,46,24,19
2794,1397,1,9,1220202,10101110101,2,2,4,0,6,3,10,17,5,2,28,3,21,34,19,40,55,57,48,10
2795,2795,0,21,10211112,101011101011,2,0,2,1,0,7,2,12,11,5,20,7,0,22,39,22,50,48,26,21
2796,699,2,21,221220,1010111011,0,4,6,6,10,2,15,9,3,17,33,2,11,41,10,50,28,29,60,42
2797,2797,0,21,10211121,101011101101,1,2,4,3,2,9,4,14,13,7,22,9,2,24,41,24,52,50,28,23
2798,1399,1,21,1220211,10101110111,1,4,6,2,8,5,12,19,7,4,30,5,23,36,21,42,57,59,50,12
2799,2799,0,21,10211200,101011101111,0,4,6,5,4,11,6,16,15,9,24,11,4,26,43,26,54,52,30,25
2800,175,4,28,20111,10101111,1,0,0,10,6,5,4,14,1,20,27,11,3,34,16,57,53,41,33,29
2801,2801,0,9,10211202,101011110001,2,1,1,7,6,13,8,18,17,11,26,13,6,28,45,28,56,54,32,27
2802,1401,1,33,1220220,10101111001,0,1,1,4,10,7,14,21,9,6,32,7,25,38,23,44,59,61,52,14
2803,2803,0,33,10211211,101011110011,1,3,3,9,8,15,10,20,19,13,28,15,8,30,47,30,58,56,34,29
2804,701,2,28,221222,1010111101,2,1,1,8,12,4,17,11,5,19,35,4,13,43,12,52,30,31,62,44
2805,2805,0,28,10211220,101011110101,0,0,5,0,10,0,12,22,21,15,30,17,10,32,49,32,60,58,36,31
2806,1403,1,45,1220222,10101111011,2,3,3,6,12,9,16,0,11,8,34,9,27,40,25,46,0,63,54,16
2807,2807,0,45,10211222,101011110111,2,2,0,2,12,2,14,1,23,17,32,19,12,34,51,34,1,60,38,33
2808,351,3,28,111000,101011111,0,1,1,10,0,11,9,6,3,10,18,23,7,22,33,56,46,16,67,59
2809,2809,0,57,10212001,101011111001,1,4,2,4,1,4,16,3,25,19,34,21,14,36,0,36,3,62,40,35
2810,1405,1,28,1221001,10101111101,1,0,5,8,1,11,18,2,13,10,36,11,29,42,27,48,2,65,56,18
2811,2811,0,18,10212010,101011111011,0,1,4,6,3,6,18,5,27,21,36,23,16,38,2,38,5,64,42,37
2812,703,2,62,222001,1010111111,1,3,3,10,1,6,0,13,7,21,0,6,15,45,14,54,32,33,64,46
2813,2813,0,62,10212012,101011111101,2,3,6,8,5,8,1,7,0,23,1,25,18,40,4,40,7,66,44,39
2814,1407,1,62,1221010,10101111111,0,2,0,10,3,13,1,4,15,12,1,13,31,44,29,50,4,0,58,20
2815,2815,0,57,10212021,101011111111,1,0,1,10,7,10,3,9,2,25,3,27,20,42,6,42,9,1,46,41
2816,11,8,4,102,1011,2,1,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2817,2817,0,28,10212100,101100000001,0,2,3,1,9,12,5,11,4,27,5,29,22,44,8,44,11,3,48,43
2818,1409,1,28,1221012,10110000001,2,4,2,1,5,15,3,6,17,14,3,15,33,46,31,52,6,2,60,22
2819,2819,0,28,10212102,101100000011,2,4,5,3,11,14,7,13,6,29,7,31,24,46,10,46,13,5,50,45
2820,705,2,9,222010,1011000001,0,0,5,1,3,8,2,15,9,23,2,8,17,0,16,56,34,35,66,48
2821,2821,0,9,10212111,101100000101,1,1,0,5,0,16,9,15,8,0,9,33,26,1,12,48,15,7,52,47
2822,1411,1,9,1221021,10110000011,1,1,4,3,7,0,5,8,19,16,5,17,35,1,33,54,8,4,62,24
2823,2823,0,18,10212120,101100000111,0,3,2,7,2,1,11,17,10,2,11,35,28,3,14,50,17,9,54,49
2824,353,3,45,111002,101100001,2,3,3,1,2,13,11,8,5,12,20,25,9,24,35,58,48,18,69,61
2825,2825,0,28,10212122,101100001001,2,0,4,9,4,3,13,19,12,4,13,37,30,5,16,52,19,11,56,51
2826,1413,1,45,1221100,10110000101,0,3,6,5,9,2,7,10,21,18,7,19,37,3,35,56,10,6,64,26
2827,2827,0,38,10212201,101100001011,1,2,6,0,6,5,15,21,14,6,15,39,32,7,18,54,21,13,58,53
2828,707,2,45,222012,1011000011,2,2,0,3,5,10,4,17,11,25,4,10,19,2,18,58,36,37,68,50
2829,2829,0,45,10212210,101100001101,0,4,1,2,8,7,17,0,16,8,17,0,34,9,20,56,23,15,60,55
2830,1415,1,9,1221102,10110000111,2,0,1,7,11,4,9,12,23,20,9,21,39,5,37,58,12,8,66,28
2831,2831,0,9,10212212,101100001111,2,1,3,4,10,9,0,2,18,10,19,2,36,11,22,58,25,17,62,57
2832,177,4,9,20120,10110001,0,2,2,1,8,7,6,16,3,22,29,13,5,36,18,0,55,43,35,31
2833,2833,0,45,10212221,101100010001,1,3,5,6,12,11,2,4,20,12,21,4,38,13,24,1,27,19,64,59
2834,1417,1,26,1221111,10110001001,1,2,3,9,0,6,11,14,25,22,11,23,41,7,39,1,14,10,68,30
2835,2835,0,26,10220000,101100010011,0,0,0,8,1,13,4,6,22,14,23,6,40,15,26,3,29,21,66,61
2836,709,2,9,222021,1011000101,1,4,2,5,7,12,6,19,13,27,6,12,21,4,20,1,38,39,70,52
2837,2837,0,9,10220002,101100010101,2,2,2,10,3,15,6,8,24,16,25,8,42,17,28,5,31,23,68,63
2838,1419,1,45,1221120,10110001011,0,4,5,0,2,8,13,16,27,24,13,25,0,9,41,3,16,12,70,32
2839,2839,0,45,10220011,101100010111,1,4,4,1,5,0,8,10,26,18,27,10,1,19,30,7,33,25,70,65
2840,355,3,9,111011,101100011,1,0,5,3,4,15,13,10,7,14,22,27,11,26,37,1,50,20,0,63
2841,2841,0,26,10220020,101100011001,0,1,6,3,7,2,10,12,28,20,29,12,3,21,32,9,35,27,1,67
2842,1421,1,9,1221122,10110001101,2,1,0,2,4,10,15,18,0,26,15,27,2,11,43,5,18,14,1,34
