# Condensed brief

## 2-adic odd core landscape

This is a list of integers in consecutive order. For every `n`:
- `oc` is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
- `k` is the 2-adic exponent, the number of halvings (n = oc * 2^k). For odd numbers, k is always 0.
- `dist` is the odd-to-odd Collatz stopping distance of the odd core.
- residues of the odd core modulo a set of small primes follows (`m3`, `m5`, etc)

oc,k,dist,m3,m5,m7,m11,m13,m17,m19,m23,m29,m31
oc(1079+1),3,135,0,0,2,3,5,16,2,20,19
oc(1191-1),1,595,1,0,0,1,10,0,6,20,15
oc(1191+1),3,149,2,4,2,6,6,13,16,11,4
oc(1923-1),1,961,1,1,2,4,12,9,11,18,4
oc(1923+1),2,481,1,1,5,8,0,5,6,21,17
oc(1925-1),2,481,1,1,5,8,0,5,6,21,17
oc(1925+1),1,963,0,3,4,6,1,11,13,20,6
oc(1927-1),1,963,0,3,4,6,1,11,13,20,6
oc(1927+1),3,241,1,1,3,10,7,3,13,11,9
oc(1937-1),4,121,1,1,2,0,4,2,7,6,5
oc(1937+1),1,969,0,4,3,1,7,0,0,3,12
oc(1939-1),1,969,0,4,3,1,7,0,0,3,12
oc(1939+1),2,485,2,0,2,1,4,9,10,2,21
oc(1957-1),2,489,0,4,6,5,8,13,14,6,25
oc(1957+1),1,979,1,4,6,0,4,10,10,13,22
oc(1973-1),2,493,1,3,3,9,12,0,18,10,0
oc(1973+1),1,987,0,2,0,8,12,1,18,21,1
oc(1983-1),1,991,1,1,4,1,3,5,3,2,5
oc(1983+1),6,31,1,1,3,9,5,14,12,8,2
oc(1985-1),6,31,1,1,3,9,5,14,12,8,2
oc(1985+1),1,993,0,3,6,3,5,7,5,4,7
oc(1991-1),1,995,2,0,1,5,7,9,7,6,9
oc(1991+1),3,249,0,4,4,7,2,11,2,19,17
oc(1993-1),3,249,0,4,4,7,2,11,2,19,17
oc(1993+1),1,997,1,2,3,7,9,11,9,8,11
oc(1995-1),1,997,1,2,3,7,9,11,9,8,11
oc(1995+1),2,499,1,4,2,4,5,6,5,16,6
oc(1997-1),2,499,1,4,2,4,5,6,5,16,6
oc(1997+1),1,999,0,4,5,9,11,13,11,10,13
oc(1999-1),1,999,0,4,5,9,11,13,11,10,13
oc(1999+1),4,125,2,0,6,4,8,6,11,10,9
oc(2001-1),4,125,2,0,6,4,8,6,11,10,9
oc(2001+1),1,1001,2,1,0,0,0,15,13,12,15
oc(2037-1),2,509,2,4,5,3,2,16,15,3,16
oc(2037+1),1,1019,2,4,4,7,5,16,12,7,4
oc(2079-1),1,1039,1,4,3,5,12,2,13,4,24
oc(2079+1),5,65,2,0,2,10,0,14,8,19,7
oc(2157-1),2,539,2,4,0,0,6,12,7,10,17
oc(2157+1),1,1079,2,4,1,1,0,8,15,21,6
oc(2171-1),1,1085,2,0,0,7,6,14,2,4,12
oc(2171+1),2,543,0,3,4,4,10,16,11,14,21
oc(2203-1),1,1101,0,1,2,1,9,13,18,20,28
oc(2203+1),2,551,2,1,5,1,5,7,0,22,0
oc(2377-1),3,297,0,2,3,0,11,8,12,21,7
oc(2377+1),1,1189,1,4,6,1,6,16,11,16,0
oc(2383-1),1,1191,0,1,1,3,8,1,13,18,2
oc(2383+1),4,149,2,4,2,6,6,13,16,11,4
oc(3845-1),2,961,1,1,2,4,12,9,11,18,4
oc(3845+1),1,1923,0,3,5,9,12,2,4,14,9
oc(3853-1),2,963,0,3,4,6,1,11,13,20,6
oc(3853+1),1,1927,1,2,2,2,3,6,8,18,13
oc(3855-1),1,1927,1,2,2,2,3,6,8,18,13
oc(3855+1),4,241,1,1,3,10,7,3,13,11,9
oc(3857-1),4,241,1,1,3,10,7,3,13,11,9
oc(3857+1),1,1929,0,4,4,4,5,8,10,20,15
oc(3873-1),5,121,1,1,2,0,4,2,7,6,5
oc(3873+1),1,1937,2,2,5,1,0,16,18,5,23
oc(3875-1),1,1937,2,2,5,1,0,16,18,5,23
oc(3875+1),2,969,0,4,3,1,7,0,0,3,12
oc(3877-1),2,969,0,4,3,1,7,0,0,3,12
oc(3877+1),1,1939,1,4,0,3,2,1,1,7,25
oc(3883-1),1,1941,0,1,2,5,4,3,3,9,27
oc(3883+1),2,971,2,1,5,3,9,2,2,5,14
oc(3887-1),1,1943,2,3,4,7,6,5,5,11,0
oc(3887+1),4,243,0,3,5,1,9,5,15,13,11
oc(3917-1),2,979,1,4,6,0,4,10,10,13,22
oc(3917+1),1,1959,0,4,6,1,9,4,2,4,16
oc(3921-1),4,245,2,0,0,3,11,7,17,15,13
oc(3921+1),1,1961,2,1,1,3,11,6,4,6,18
oc(3953-1),4,247,1,2,2,5,0,9,0,17,15
oc(3953+1),1,1977,0,2,3,8,1,5,1,22,5
oc(3957-1),2,989,2,4,2,10,1,3,1,0,3
oc(3957+1),1,1979,2,4,5,10,3,7,3,1,7
oc(3961-1),3,495,0,0,5,0,1,2,1,12,2
oc(3961+1),1,1981,1,1,0,1,5,9,5,3,9
oc(3963-1),1,1981,1,1,0,1,5,9,5,3,9
oc(3963+1),2,991,1,1,4,1,3,5,3,2,5
oc(3967-1),1,1983,0,3,2,3,7,11,7,5,11
oc(3967+1),7,31,1,1,3,9,5,14,12,8,2
oc(3971-1),1,1985,2,0,4,5,9,13,9,7,13
oc(3971+1),2,993,0,3,6,3,5,7,5,4,7
oc(3975-1),1,1987,1,2,6,7,11,15,11,9,15
oc(3975+1),3,497,2,2,0,2,3,4,3,14,4
oc(3983-1),1,1991,2,1,3,0,2,2,15,13,19
oc(3983+1),4,249,0,4,4,7,2,11,2,19,17
oc(3985-1),4,249,0,4,4,7,2,11,2,19,17
oc(3985+1),1,1993,1,3,5,2,4,4,17,15,21
oc(3987-1),1,1993,1,3,5,2,4,4,17,15,21
oc(3987+1),2,997,1,2,3,7,9,11,9,8,11
oc(3989-1),2,997,1,2,3,7,9,11,9,8,11
oc(3989+1),1,1995,0,0,0,4,6,6,0,17,23
oc(3991-1),1,1995,0,0,0,4,6,6,0,17,23
oc(3991+1),3,499,1,4,2,4,5,6,5,16,6
oc(3993-1),3,499,1,4,2,4,5,6,5,16,6
oc(3993+1),1,1997,2,2,2,6,8,8,2,19,25
oc(3997-1),2,999,0,4,5,9,11,13,11,10,13
oc(3997+1),1,1999,1,4,4,8,10,10,4,21,27
oc(4003-1),1,2001,0,1,6,10,12,12,6,0,0
oc(4003+1),2,1001,2,1,0,0,0,15,13,12,15
oc(4081-1),4,255,0,0,3,2,8,0,8,2,23
oc(4081+1),1,2041,1,1,4,6,0,1,8,17,11
oc(4085-1),2,1021,1,1,6,9,7,1,14,9,6
oc(4085+1),1,2043,0,3,6,8,2,3,10,19,13
oc(4159-1),1,2079,0,4,0,0,12,5,8,9,20
oc(4159+1),6,65,2,0,2,10,0,14,8,19,7
oc(4313-1),3,539,2,4,0,0,6,12,7,10,17
oc(4313+1),1,2157,0,2,1,1,12,15,10,18,11
oc(4317-1),2,1079,2,4,1,1,0,8,15,21,6
oc(4317+1),1,2159,2,4,3,3,1,0,12,20,13
oc(4329-1),3,541,1,1,2,2,8,14,9,12,19
oc(4329+1),1,2165,2,0,2,9,7,6,18,3,19
oc(4343-1),1,2171,2,1,1,4,0,12,5,9,25
oc(4343+1),3,543,0,3,4,4,10,16,11,14,21
oc(4345-1),3,543,0,3,4,4,10,16,11,14,21
oc(4345+1),1,2173,1,3,3,6,2,14,7,11,27
oc(4407-1),1,2203,1,3,5,3,6,10,18,18,28
oc(4407+1),3,551,2,1,5,1,5,7,0,22,0
oc(4745-1),3,593,2,3,5,10,8,15,4,18,13
oc(4745+1),1,2373,0,3,0,8,7,10,17,4,24
oc(4753-1),4,297,0,2,3,0,11,8,12,21,7
oc(4753+1),1,2377,1,2,4,1,11,14,2,8,28
oc(4755-1),1,2377,1,2,4,1,11,14,2,8,28
oc(4755+1),2,1189,1,4,6,1,6,16,11,16,0
oc(4765-1),2,1191,0,1,1,3,8,1,13,18,2
oc(4765+1),1,2383,1,3,3,7,4,3,8,14,5

# dist 14:
oc(185-1),3,23,2,3,2,1,10,6,4,0,23
oc(185+1),1,93,0,3,2,5,2,8,17,1,6
oc(187-1),1,93,0,3,2,5,2,8,17,1,6
oc(187+1),2,47,2,2,5,3,8,13,9,1,18
oc(191-1),1,95,2,0,4,7,4,10,0,3,8
oc(191+1),6,3,0,3,3,3,3,3,3,3,3
oc(361-1),3,45,0,0,3,1,6,11,7,22,16
oc(361+1),1,181,1,1,6,5,12,11,10,20,7
oc(363-1),1,181,1,1,6,5,12,11,10,20,7
oc(363+1),2,91,1,1,0,3,0,6,15,22,4
oc(367-1),1,183,0,3,1,7,1,13,12,22,9
oc(367+1),4,23,2,3,2,1,10,6,4,0,23
oc(371-1),1,185,2,0,3,9,3,15,14,1,11
oc(371+1),2,93,0,3,2,5,2,8,17,1,6
oc(375-1),1,187,1,2,5,0,5,0,16,3,13
oc(375+1),3,47,2,2,5,3,8,13,9,1,18
oc(383-1),1,191,2,1,2,4,9,4,1,7,17
oc(383+1),7,3,0,3,3,3,3,3,3,3,3
oc(721-1),4,45,0,0,3,1,6,11,7,22,16
oc(721+1),1,361,1,1,4,9,10,4,0,16,13
oc(723-1),1,361,1,1,4,9,10,4,0,16,13
oc(723+1),2,181,1,1,6,5,12,11,10,20,7
oc(727-1),1,363,0,3,6,0,12,6,2,18,15
oc(727+1),3,91,1,1,0,3,0,6,15,22,4
oc(735-1),1,367,1,2,3,4,3,10,6,22,19
oc(735+1),5,23,2,3,2,1,10,6,4,0,23
oc(741-1),2,185,2,0,3,9,3,15,14,1,11
oc(741+1),1,371,2,1,0,8,7,14,10,3,23
oc(747-1),1,373,1,3,2,10,9,16,12,5,25
oc(747+1),2,187,1,2,5,0,5,0,16,3,13
oc(749-1),2,187,1,2,5,0,5,0,16,3,13
oc(749+1),1,375,0,0,4,1,11,1,14,7,27
oc(765-1),2,191,2,1,2,4,9,4,1,7,17
oc(765+1),1,383,2,3,5,9,6,9,3,15,6
oc(809-1),3,101,2,1,3,2,10,16,6,9,14
oc(809+1),1,405,0,0,6,9,2,14,6,14,28
oc(891-1),1,445,1,0,4,5,3,3,8,8,10
oc(891+1),2,223,1,3,6,3,2,2,14,16,20
oc(1443-1),1,721,1,1,0,6,6,7,18,8,25
oc(1443+1),2,361,1,1,4,9,10,4,0,16,13
oc(1445-1),2,361,1,1,4,9,10,4,0,16,13
oc(1445+1),1,723,0,3,2,8,8,9,1,10,27
oc(1453-1),2,363,0,3,6,0,12,6,2,18,15
oc(1453+1),1,727,1,2,6,1,12,13,5,14,2
oc(1469-1),2,367,1,2,3,4,3,10,6,22,19
oc(1469+1),1,735,0,0,0,9,7,4,13,22,10
oc(1485-1),2,371,2,1,0,8,7,14,10,3,23
oc(1485+1),1,743,2,3,1,6,2,12,2,7,18
oc(1489-1),4,93,0,3,2,5,2,8,17,1,6
oc(1489+1),1,745,1,0,3,8,4,14,4,9,20
oc(1495-1),1,747,0,2,5,10,6,16,6,11,22
oc(1495+1),3,187,1,2,5,0,5,0,16,3,13
oc(1497-1),3,187,1,2,5,0,5,0,16,3,13
oc(1497+1),1,749,2,4,0,1,8,1,8,13,24
oc(1499-1),1,749,2,4,0,1,8,1,8,13,24
oc(1499+1),2,375,0,0,4,1,11,1,14,7,27
oc(1501-1),2,375,0,0,4,1,11,1,14,7,27
oc(1501+1),1,751,1,1,2,3,10,3,10,15,26
oc(1533-1),2,383,2,3,5,9,6,9,3,15,6
oc(1533+1),1,767,2,2,4,8,0,2,7,8,13
oc(1617-1),4,101,2,1,3,2,10,16,6,9,14
oc(1617+1),1,809,2,4,4,6,3,10,11,4,26
oc(1619-1),1,809,2,4,4,6,3,10,11,4,26
oc(1619+1),2,405,0,0,6,9,2,14,6,14,28
oc(1783-1),1,891,0,1,2,0,7,7,17,17,21
oc(1783+1),3,223,1,3,6,3,2,2,14,16,20
oc(1787-1),1,893,2,3,4,2,9,9,0,19,23
oc(1787+1),2,447,0,2,6,7,5,5,10,10,12
oc(2885-1),2,721,1,1,0,6,6,7,18,8,25
oc(2885+1),1,1443,0,3,1,2,0,15,18,17,22
oc(2891-1),1,1445,2,0,3,4,2,0,1,19,24
oc(2891+1),2,723,0,3,2,8,8,9,1,10,27
oc(2893-1),2,723,0,3,2,8,8,9,1,10,27
oc(2893+1),1,1447,1,2,5,6,4,2,3,21,26
oc(2905-1),3,363,0,3,6,0,12,6,2,18,15
oc(2905+1),1,1453,1,3,4,1,10,8,9,4,3
oc(2909-1),2,727,1,2,6,1,12,13,5,14,2
oc(2909+1),1,1455,0,0,6,3,12,10,11,6,5
oc(2941-1),2,735,0,0,0,9,7,4,13,22,10
oc(2941+1),1,1471,1,1,1,8,2,9,8,22,21
oc(2965-1),2,741,0,1,6,4,0,10,0,5,16
oc(2965+1),1,1483,1,3,6,9,1,4,1,11,4
oc(2971-1),1,1485,0,0,1,0,3,6,3,13,6
oc(2971+1),2,743,2,3,1,6,2,12,2,7,18
oc(2975-1),1,1487,2,2,3,2,5,8,5,15,8
oc(2975+1),5,93,0,3,2,5,2,8,17,1,6
oc(2979-1),1,1489,1,4,5,4,7,10,7,17,10
oc(2979+1),2,745,1,0,3,8,4,14,4,9,20
oc(2987-1),1,1493,2,3,2,8,11,14,11,21,14
oc(2987+1),2,747,0,2,5,10,6,16,6,11,22
oc(2989-1),2,747,0,2,5,10,6,16,6,11,22
oc(2989+1),1,1495,1,0,4,10,0,16,13,0,16
oc(2991-1),1,1495,1,0,4,10,0,16,13,0,16
oc(2991+1),4,187,1,2,5,0,5,0,16,3,13
oc(2993-1),4,187,1,2,5,0,5,0,16,3,13
oc(2993+1),1,1497,0,2,6,1,2,1,15,2,18
oc(2995-1),1,1497,0,2,6,1,2,1,15,2,18
oc(2995+1),2,749,2,4,0,1,8,1,8,13,24
oc(2997-1),2,749,2,4,0,1,8,1,8,13,24
oc(2997+1),1,1499,2,4,1,3,4,3,17,4,20
oc(2999-1),1,1499,2,4,1,3,4,3,17,4,20
oc(2999+1),3,375,0,0,4,1,11,1,14,7,27
oc(3061-1),2,765,0,0,2,6,11,0,5,6,11
oc(3061+1),1,1531,1,1,5,2,10,1,11,13,23
oc(3119-1),1,1559,2,4,5,8,12,12,1,18,22
oc(3119+1),4,195,0,0,6,8,0,8,5,11,21
oc(3207-1),1,1603,1,3,0,8,4,5,7,16,8
oc(3207+1),3,401,2,1,2,5,11,10,2,10,24
oc(3235-1),1,1617,0,2,0,0,5,2,2,7,22
oc(3235+1),2,809,2,4,4,6,3,10,11,4,26
oc(3237-1),2,809,2,4,4,6,3,10,11,4,26
oc(3237+1),1,1619,2,4,2,2,7,4,4,9,24
oc(3243-1),1,1621,1,1,4,4,9,6,6,11,26
oc(3243+1),2,811,1,1,6,8,5,12,13,6,28
oc(3247-1),1,1623,0,3,6,6,11,8,8,13,28
oc(3247+1),4,203,2,3,0,5,8,16,13,19,0
oc(3257-1),3,407,2,2,1,0,4,16,8,16,1
oc(3257+1),1,1629,0,4,5,1,4,14,14,19,5
oc(3259-1),1,1629,0,4,5,1,4,14,14,19,5
oc(3259+1),2,815,2,0,3,1,9,16,17,10,3
oc(3305-1),3,413,2,3,0,6,10,5,14,22,7
oc(3305+1),1,1653,0,3,1,3,2,4,0,20,0
oc(3559-1),1,1779,0,4,1,8,11,11,12,8,10
oc(3559+1),3,445,1,0,4,5,3,3,8,8,10
oc(3561-1),3,445,1,0,4,5,3,3,8,8,10
oc(3561+1),1,1781,2,1,3,10,0,13,14,10,12
oc(3565-1),2,891,0,1,2,0,7,7,17,17,21
oc(3565+1),1,1783,1,3,5,1,2,15,16,12,14
oc(3575-1),1,1787,2,2,2,5,6,2,1,16,18
oc(3575+1),3,447,0,2,6,7,5,5,10,10,12

# dist 13:
oc(135-1),1,67,1,2,4,1,2,16,10,21,9
oc(135+1),3,17,2,2,3,6,4,0,17,17,17
oc(139-1),1,69,0,4,6,3,4,1,12,0,11
oc(139+1),2,35,2,0,0,2,9,1,16,12,6
oc(271-1),1,135,0,0,2,3,5,16,2,20,19
oc(271+1),4,17,2,2,3,6,4,0,17,17,17
oc(279-1),1,139,1,4,6,7,9,3,6,1,23
oc(279+1),3,35,2,0,0,2,9,1,16,12,6
oc(281-1),3,35,2,0,0,2,9,1,16,12,6
oc(281+1),1,141,0,1,1,9,11,5,8,3,25
oc(287-1),1,143,2,3,3,0,0,7,10,5,27
oc(287+1),5,9,0,4,2,9,9,9,9,9,9
oc(303-1),1,151,1,1,4,8,8,15,18,13,6
oc(303+1),4,19,1,4,5,8,6,2,0,19,19
oc(541-1),2,135,0,0,2,3,5,16,2,20,19
oc(541+1),1,271,1,1,5,7,11,16,5,18,10
oc(545-1),5,17,2,2,3,6,4,0,17,17,17
oc(545+1),1,273,0,3,0,9,0,1,7,20,12
oc(551-1),1,275,2,0,2,0,2,3,9,22,14
oc(551+1),3,69,0,4,6,3,4,1,12,0,11
oc(557-1),2,139,1,4,6,7,9,3,6,1,23
oc(557+1),1,279,0,4,6,4,6,7,13,3,18
oc(561-1),4,35,2,0,0,2,9,1,16,12,6
oc(561+1),1,281,2,1,1,6,8,9,15,5,20
oc(563-1),1,281,2,1,1,6,8,9,15,5,20
oc(563+1),2,141,0,1,1,9,11,5,8,3,25
oc(575-1),1,287,2,2,0,1,1,15,2,11,26
oc(575+1),6,9,0,4,2,9,9,9,9,9,9
oc(607-1),1,303,0,3,2,6,4,14,18,4,13
oc(607+1),5,19,1,4,5,8,6,2,0,19,19
oc(1085-1),2,271,1,1,5,7,11,16,5,18,10
oc(1085+1),1,543,0,3,4,4,10,16,11,14,21
oc(1089-1),6,17,2,2,3,6,4,0,17,17,17
oc(1089+1),1,545,2,0,6,6,12,1,13,16,23
oc(1091-1),1,545,2,0,6,6,12,1,13,16,23
oc(1091+1),2,273,0,3,0,9,0,1,7,20,12
oc(1103-1),1,551,2,1,5,1,5,7,0,22,0
oc(1103+1),4,69,0,4,6,3,4,1,12,0,11
oc(1117-1),2,279,0,4,6,4,6,7,13,3,18
oc(1117+1),1,559,1,4,6,9,0,15,8,7,8
oc(1121-1),5,35,2,0,0,2,9,1,16,12,6
oc(1121+1),1,561,0,1,1,0,2,0,10,9,10
oc(1123-1),1,561,0,1,1,0,2,0,10,9,10
oc(1123+1),2,281,2,1,1,6,8,9,15,5,20
oc(1125-1),2,281,2,1,1,6,8,9,15,5,20
oc(1125+1),1,563,2,3,3,2,4,2,12,11,12
oc(1149-1),2,287,2,2,0,1,1,15,2,11,26
oc(1149+1),1,575,2,0,1,3,3,14,5,0,24
oc(1213-1),2,303,0,3,2,6,4,14,18,4,13
oc(1213+1),1,607,1,2,5,2,9,12,18,9,27
oc(1337-1),3,167,2,2,6,2,11,14,15,6,22
oc(1337+1),1,669,0,4,4,9,6,6,4,2,2
oc(2165-1),2,541,1,1,2,2,8,14,9,12,19
oc(2165+1),1,1083,0,3,5,5,4,12,0,2,10
oc(2179-1),1,1089,0,4,4,0,10,1,6,8,16
oc(2179+1),2,545,2,0,6,6,12,1,13,16,23
oc(2181-1),2,545,2,0,6,6,12,1,13,16,23
oc(2181+1),1,1091,2,1,6,2,12,3,8,10,18
oc(2205-1),2,551,2,1,5,1,5,7,0,22,0
oc(2205+1),1,1103,2,3,4,3,11,15,1,22,1
oc(2229-1),2,557,2,2,4,7,11,13,6,5,6
oc(2229+1),1,1115,2,0,2,4,10,10,13,11,13
oc(2235-1),1,1117,1,2,4,6,12,12,15,13,15
oc(2235+1),2,559,1,4,6,9,0,15,8,7,8
oc(2241-1),6,35,2,0,0,2,9,1,16,12,6
oc(2241+1),1,1121,2,1,1,10,3,16,0,17,19
oc(2243-1),1,1121,2,1,1,10,3,16,0,17,19
oc(2243+1),2,561,0,1,1,0,2,0,10,9,10
oc(2245-1),2,561,0,1,1,0,2,0,10,9,10
oc(2245+1),1,1123,1,3,3,1,5,1,2,19,21
oc(2249-1),3,281,2,1,1,6,8,9,15,5,20
oc(2249+1),1,1125,0,0,5,3,7,3,4,21,23
oc(2253-1),2,563,2,3,3,2,4,2,12,11,12
oc(2253+1),1,1127,2,2,0,5,9,5,6,0,25
oc(2301-1),2,575,2,0,1,3,3,14,5,0,24
oc(2301+1),1,1151,2,1,3,7,7,12,11,1,20
oc(2429-1),2,607,1,2,5,2,9,12,18,9,27
oc(2429+1),1,1215,0,0,4,5,6,8,18,19,26
oc(2433-1),7,19,1,4,5,8,6,2,0,19,19
oc(2433+1),1,1217,2,2,6,7,8,10,1,21,28
oc(2443-1),1,1221,0,1,3,0,12,14,5,2,3
oc(2443+1),2,611,2,1,2,6,0,16,3,13,2
oc(2479-1),1,1239,0,4,0,7,4,15,4,20,21
oc(2479+1),4,155,2,0,1,1,12,2,3,17,10
oc(2667-1),1,1333,1,3,3,2,7,7,3,22,28
oc(2667+1),2,667,1,2,2,7,4,4,2,0,0
oc(2671-1),1,1335,0,0,5,4,9,9,5,1,1
oc(2671+1),4,167,2,2,6,2,11,14,15,6,22
oc(2675-1),1,1337,2,2,0,6,11,11,7,3,3
oc(2675+1),2,669,0,4,4,9,6,6,4,2,2
oc(2681-1),3,335,2,0,6,5,10,12,12,13,16
oc(2681+1),1,1341,0,1,4,10,2,15,11,7,7
oc(4337-1),4,271,1,1,5,7,11,16,5,18,10
oc(4337+1),1,2169,0,4,6,2,11,10,3,7,23
oc(4341-1),2,1085,2,0,0,7,6,14,2,4,12
oc(4341+1),1,2171,2,1,1,4,0,12,5,9,25
oc(4357-1),2,1089,0,4,4,0,10,1,6,8,16
oc(4357+1),1,2179,1,4,2,1,8,3,13,17,4
oc(4365-1),2,1091,2,1,6,2,12,3,8,10,18
oc(4365+1),1,2183,2,3,6,5,12,7,17,21,8
oc(4369-1),4,273,0,3,0,9,0,1,7,20,12
oc(4369+1),1,2185,1,0,1,7,1,9,0,0,10
oc(4411-1),1,2205,0,0,0,5,8,12,1,20,1
oc(4411+1),2,1103,2,3,4,3,11,15,1,22,1
oc(4413-1),2,1103,2,3,4,3,11,15,1,22,1
oc(4413+1),1,2207,2,2,2,7,10,14,3,22,3
oc(4425-1),3,553,1,3,0,3,7,9,2,1,2
oc(4425+1),1,2213,2,3,1,2,3,3,9,5,9
oc(4457-1),3,557,2,2,4,7,11,13,6,5,6
oc(4457+1),1,2229,0,4,3,7,6,2,6,21,25
oc(4459-1),1,2229,0,4,3,7,6,2,6,21,25
oc(4459+1),2,1115,2,0,2,4,10,10,13,11,13
oc(4463-1),1,2231,2,1,5,9,8,4,8,0,27
oc(4463+1),4,279,0,4,6,4,6,7,13,3,18
oc(4465-1),4,279,0,4,6,4,6,7,13,3,18
oc(4465+1),1,2233,1,3,0,0,10,6,10,2,0
oc(4469-1),2,1117,1,2,4,6,12,12,15,13,15
oc(4469+1),1,2235,0,0,2,2,12,8,12,4,2
oc(4471-1),1,2235,0,0,2,2,12,8,12,4,2
oc(4471+1),3,559,1,4,6,9,0,15,8,7,8
oc(4481-1),7,35,2,0,0,2,9,1,16,12,6
oc(4481+1),1,2241,0,1,1,8,5,14,18,10,8
oc(4483-1),1,2241,0,1,1,8,5,14,18,10,8
oc(4483+1),2,1121,2,1,1,10,3,16,0,17,19
oc(4485-1),2,1121,2,1,1,10,3,16,0,17,19
oc(4485+1),1,2243,2,3,3,10,7,16,1,12,10
oc(4487-1),1,2243,2,3,3,10,7,16,1,12,10
oc(4487+1),3,561,0,1,1,0,2,0,10,9,10
oc(4493-1),2,1123,1,3,3,1,5,1,2,19,21
oc(4493+1),1,2247,0,2,0,3,11,3,5,16,14
oc(4497-1),4,281,2,1,1,6,8,9,15,5,20
oc(4497+1),1,2249,2,4,2,5,0,5,7,18,16
oc(4499-1),1,2249,2,4,2,5,0,5,7,18,16
oc(4499+1),2,1125,0,0,5,3,7,3,4,21,23
oc(4501-1),2,1125,0,0,5,3,7,3,4,21,23
oc(4501+1),1,2251,1,1,4,7,2,7,9,20,18
oc(4597-1),2,1149,0,4,1,5,5,10,9,22,18
oc(4597+1),1,2299,1,4,3,0,11,4,0,22,8
oc(4609-1),9,9,0,4,2,9,9,9,9,9,9
oc(4609+1),1,2305,1,0,2,6,4,10,6,5,14
oc(4679-1),1,2339,2,4,1,7,12,10,2,16,19
oc(4679+1),3,585,0,0,4,2,0,7,15,10,5
oc(4681-1),3,585,0,0,4,2,0,7,15,10,5
oc(4681+1),1,2341,1,1,3,9,1,12,4,18,21
oc(4809-1),3,601,1,1,6,7,3,6,12,3,21
oc(4809+1),1,2405,2,0,4,7,0,8,11,13,27
oc(4811-1),1,2405,2,0,4,7,0,8,11,13,27
oc(4811+1),2,1203,0,3,6,4,7,13,6,7,14
oc(4853-1),2,1213,1,3,2,3,4,6,16,17,24
oc(4853+1),1,2427,0,2,5,7,9,13,14,12,20
oc(4865-1),8,19,1,4,5,8,6,2,0,19,19
oc(4865+1),1,2433,0,3,4,2,2,2,1,18,26
oc(4867-1),1,2433,0,3,4,2,2,2,1,18,26
oc(4867+1),2,1217,2,2,6,7,8,10,1,21,28
oc(4871-1),1,2435,2,0,6,4,4,4,3,20,28
oc(4871+1),3,609,0,4,0,4,11,14,1,11,0
oc(4887-1),1,2443,1,3,0,1,12,12,11,5,7
oc(4887+1),3,611,2,1,2,6,0,16,3,13,2
oc(4889-1),3,611,2,1,2,6,0,16,3,13,2
oc(4889+1),1,2445,0,0,2,3,1,14,13,7,9
oc(4959-1),1,2479,1,4,1,4,9,14,9,18,14
oc(4959+1),5,155,2,0,1,1,12,2,3,17,10

# dist 12:
oc(105-1),3,13,1,3,6,2,0,13,13,13,13
oc(105+1),1,53,2,3,4,9,1,2,15,7,24
oc(203-1),1,101,2,1,3,2,10,16,6,9,14
oc(203+1),2,51,0,1,2,7,12,0,13,5,22
oc(209-1),4,13,1,3,6,2,0,13,13,13,13
oc(209+1),1,105,0,0,0,6,1,3,10,13,18
oc(211-1),1,105,0,0,0,6,1,3,10,13,18
oc(211+1),2,53,2,3,4,9,1,2,15,7,24
oc(407-1),1,203,2,3,0,5,8,16,13,19,0
oc(407+1),3,51,0,1,2,7,12,0,13,5,22
oc(409-1),3,51,0,1,2,7,12,0,13,5,22
oc(409+1),1,205,1,0,2,7,10,1,15,21,2
oc(419-1),1,209,2,4,6,0,1,5,0,2,6
oc(419+1),2,105,0,0,0,6,1,3,10,13,18
oc(421-1),2,105,0,0,0,6,1,3,10,13,18
oc(421+1),1,211,1,1,1,2,3,7,2,4,8
oc(431-1),1,215,2,0,5,6,7,11,6,8,12
oc(431+1),4,27,0,2,6,5,1,10,8,4,27
oc(455-1),1,227,2,2,3,7,6,6,18,20,24
oc(455+1),3,57,0,2,1,2,5,6,0,11,28
oc(813-1),2,203,2,3,0,5,8,16,13,19,0
oc(813+1),1,407,2,2,1,0,4,16,8,16,1
oc(817-1),4,51,0,1,2,7,12,0,13,5,22
oc(817+1),1,409,1,4,3,2,6,1,10,18,3
oc(819-1),1,409,1,4,3,2,6,1,10,18,3
oc(819+1),2,205,1,0,2,7,10,1,15,21,2
oc(827-1),1,413,2,3,0,6,10,5,14,22,7
oc(827+1),2,207,0,2,4,9,12,3,17,0,4
oc(837-1),2,209,2,4,6,0,1,5,0,2,6
oc(837+1),1,419,2,4,6,1,3,11,1,5,13
oc(841-1),3,105,0,0,0,6,1,3,10,13,18
oc(841+1),1,421,1,1,1,3,5,13,3,7,15
oc(843-1),1,421,1,1,1,3,5,13,3,7,15
oc(843+1),2,211,1,1,1,2,3,7,2,4,8
oc(845-1),2,211,1,1,1,2,3,7,2,4,8
oc(845+1),1,423,0,3,3,5,7,15,5,9,17
oc(863-1),1,431,2,1,4,2,2,6,13,17,25
oc(863+1),5,27,0,2,6,5,1,10,8,4,27
oc(911-1),1,455,2,0,0,4,0,13,18,18,20
