This is a focused 2-adic view of the first 20000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
14331,,70
3583,2,
14333,,34
7167,1,
14335,,70
7,11,
14337,,24
7169,1,
14339,,24
3585,2,
14341,,24
7171,1,
14343,,24
1793,3,
14345,,70
7173,1,
14347,,24
3587,2,
14349,,41
7175,1,
14351,,24
897,4,
14353,,41
7177,1,
14355,,24
3589,2,
14357,,22
7179,1,
14359,,41
1795,3,
14361,,53
7181,1,
14363,,70
3591,2,
14365,,53
7183,1,
14367,,29
449,5,
14369,,53
7185,1,
14371,,22
3593,2,
14373,,7
7187,1,
14375,,46
1797,3,
14377,,53
7189,1,
14379,,7
3595,2,
14381,,22
7191,1,
14383,,70
899,4,
14385,,58
7193,1,
14387,,58
3597,2,
14389,,41
7195,1,
14391,,41
1799,3,
14393,,22
7197,1,
14395,,22
3599,2,
14397,,22
7199,1,
14399,,58
225,6,
14401,,58
7201,1,
14403,,58
3601,2,
14405,,41
7203,1,
14407,,22
1801,3,
14409,,24
7205,1,
14411,,41
3603,2,
14413,,58
7207,1,
14415,,22
901,4,
14417,,58
7209,1,
14419,,22
3605,2,
14421,,17
7211,1,
14423,,41
1803,3,
14425,,41
7213,1,
14427,,70
3607,2,
14429,,12
7215,1,
14431,,22
451,5,
14433,,22
7217,1,
14435,,12
3609,2,
14437,,12
7219,1,
14439,,22
1805,3,
14441,,12
7221,1,
14443,,34
3611,2,
14445,,22
7223,1,
14447,,55
903,4,
14449,,17
7225,1,
14451,,12
3613,2,
14453,,41
7227,1,
14455,,46
1807,3,
14457,,58
7229,1,
14459,,46
3615,2,
14461,,22
7231,1,
14463,,24
113,7,
14465,,58
7233,1,
14467,,58
3617,2,
14469,,58
7235,1,
14471,,41
1809,3,
14473,,75
7237,1,
14475,,58
3619,2,
14477,,17
7239,1,
14479,,12
905,4,
14481,,34
7241,1,
14483,,34
3621,2,
14485,,22
7243,1,
14487,,17
1811,3,
14489,,58
7245,1,
14491,,58
3623,2,
14493,,41
7247,1,
14495,,65
453,5,
14497,,46
7249,1,
14499,,22
3625,2,
14501,,22
7251,1,
14503,,58
1813,3,
14505,,46
7253,1,
14507,,22
3627,2,
14509,,17
7255,1,
14511,,65
907,4,
14513,,22
7257,1,
14515,,22
3629,2,
14517,,17
7259,1,
14519,,58
1815,3,
14521,,22
7261,1,
14523,,22
3631,2,
14525,,34
7263,1,
14527,,22
227,6,
14529,,58
7265,1,
14531,,58
3633,2,
14533,,22
7267,1,
14535,,58
1817,3,
14537,,17
7269,1,
14539,,22
3635,2,
14541,,22
7271,1,
14543,,58
909,4,
14545,,46
7273,1,
14547,,46
3637,2,
14549,,2
7275,1,
14551,,46
1819,3,
14553,,22
7277,1,
14555,,46
3639,2,
14557,,58
7279,1,
14559,,63
455,5,
14561,,58
7281,1,
14563,,2
3641,2,
14565,,41
7283,1,
14567,,17
1821,3,
14569,,17
7285,1,
14571,,17
3643,2,
14573,,58
7287,1,
14575,,34
911,4,
14577,,12
7289,1,
14579,,41
3645,2,
14581,,12
7291,1,
14583,,58
1823,3,
14585,,34
7293,1,
14587,,22
3647,2,
14589,,58
7295,1,
14591,,29
57,8,
14593,,12
7297,1,
14595,,58
3649,2,
14597,,12
7299,1,
14599,,58
1825,3,
14601,,58
7301,1,
14603,,12
3651,2,
14605,,12
7303,1,
14607,,58
913,4,
14609,,12
7305,1,
14611,,70
3653,2,
14613,,46
7307,1,
14615,,12
1827,3,
14617,,12
7309,1,
14619,,70
3655,2,
14621,,41
7311,1,
14623,,58
457,5,
14625,,12
7313,1,
14627,,41
3657,2,
14629,,41
7315,1,
14631,,17
1829,3,
14633,,17
7317,1,
14635,,41
3659,2,
14637,,46
7319,1,
14639,,53
915,4,
14641,,12
7321,1,
14643,,12
3661,2,
14645,,46
7323,1,
14647,,58
1831,3,
14649,,34
7325,1,
14651,,22
3663,2,
14653,,22
7327,1,
14655,,34
229,6,
14657,,46
7329,1,
14659,,34
3665,2,
14661,,12
7331,1,
14663,,53
1833,3,
14665,,22
7333,1,
14667,,12
3667,2,
14669,,12
7335,1,
14671,,24
917,4,
14673,,63
7337,1,
14675,,63
3669,2,
14677,,10
7339,1,
14679,,70
1835,3,
14681,,70
7341,1,
14683,,22
3671,2,
14685,,46
7343,1,
14687,,22
459,5,
14689,,58
7345,1,
14691,,58
3673,2,
14693,,58
7347,1,
14695,,99
1837,3,
14697,,46
7349,1,
14699,,12
3675,2,
14701,,34
7351,1,
14703,,34
919,4,
14705,,46
7353,1,
14707,,58
3677,2,
14709,,46
7355,1,
14711,,34
1839,3,
14713,,34
7357,1,
14715,,41
3679,2,
14717,,58
7359,1,
14719,,51
115,7,
14721,,58
7361,1,
14723,,46
3681,2,
14725,,46
7363,1,
14727,,46
1841,3,
14729,,22
7365,1,
14731,,22
3683,2,
14733,,46
7367,1,
14735,,41
921,4,
14737,,12
7369,1,
14739,,12
3685,2,
14741,,46
7371,1,
14743,,12
1843,3,
14745,,12
7373,1,
14747,,34
3687,2,
14749,,12
7375,1,
14751,,41
461,5,
14753,,58
7377,1,
14755,,34
3689,2,
14757,,34
7379,1,
14759,,12
1845,3,
14761,,46
7381,1,
14763,,22
3691,2,
14765,,22
7383,1,
14767,,70
923,4,
14769,,22
7385,1,
14771,,22
3693,2,
14773,,22
7387,1,
14775,,22
1847,3,
14777,,22
7389,1,
14779,,70
3695,2,
14781,,75
7391,1,
14783,,31
231,6,
14785,,17
7393,1,
14787,,17
3697,2,
14789,,10
7395,1,
14791,,17
1849,3,
14793,,17
7397,1,
14795,,22
3699,2,
14797,,22
7399,1,
14799,,31
925,4,
14801,,22
7401,1,
14803,,22
3701,2,
14805,,46
7403,1,
14807,,70
1851,3,
14809,,46
7405,1,
14811,,58
3703,2,
14813,,46
7407,1,
14815,,17
463,5,
14817,,41
7409,1,
14819,,46
3705,2,
14821,,58
7411,1,
14823,,41
1853,3,
14825,,58
7413,1,
14827,,41
3707,2,
14829,,46
7415,1,
14831,,87
927,4,
14833,,46
7417,1,
14835,,41
3709,2,
14837,,41
7419,1,
14839,,22
1855,3,
14841,,24
7421,1,
14843,,41
3711,2,
14845,,87
7423,1,
14847,,51
29,9,
14849,,31
7425,1,
14851,,46
3713,2,
14853,,22
7427,1,
14855,,22
1857,3,
14857,,46
7429,1,
14859,,22
3715,2,
14861,,10
7431,1,
14863,,22
929,4,
14865,,10
7433,1,
14867,,22
3717,2,
14869,,46
7435,1,
14871,,12
1859,3,
14873,,12
7437,1,
14875,,58
3719,2,
14877,,12
7439,1,
14879,,51
465,5,
14881,,12
7441,1,
14883,,46
3721,2,
14885,,22
7443,1,
14887,,12
1861,3,
14889,,22
7445,1,
14891,,46
3723,2,
14893,,46
7447,1,
14895,,39
931,4,
14897,,39
7449,1,
14899,,39
3725,2,
14901,,10
7451,1,
14903,,58
1863,3,
14905,,12
7453,1,
14907,,22
3727,2,
14909,,22
7455,1,
14911,,22
233,6,
14913,,22
7457,1,
14915,,22
3729,2,
14917,,22
7459,1,
14919,,39
1865,3,
14921,,46
7461,1,
14923,,22
3731,2,
14925,,22
7463,1,
14927,,22
933,4,
14929,,22
7465,1,
14931,,22
3733,2,
14933,,29
7467,1,
14935,,22
1867,3,
14937,,22
7469,1,
14939,,22
3735,2,
14941,,10
7471,1,
14943,,22
467,5,
14945,,22
7473,1,
14947,,34
3737,2,
14949,,34
7475,1,
14951,,22
1869,3,
14953,,22
7477,1,
14955,,22
3739,2,
14957,,39
7479,1,
14959,,39
935,4,
14961,,29
7481,1,
14963,,58
3741,2,
14965,,46
7483,1,
14967,,10
1871,3,
14969,,22
7485,1,
14971,,22
3743,2,
14973,,22
7487,1,
14975,,58
117,7,
14977,,75
7489,1,
14979,,29
3745,2,
14981,,58
7491,1,
14983,,58
1873,3,
14985,,19
7493,1,
14987,,58
3747,2,
14989,,29
7495,1,
14991,,22
937,4,
14993,,19
7497,1,
14995,,19
3749,2,
14997,,63
7499,1,
14999,,29
1875,3,
15001,,58
7501,1,
15003,,29
3751,2,
15005,,19
7503,1,
15007,,58
469,5,
15009,,39
7505,1,
15011,,63
3753,2,
15013,,58
7507,1,
15015,,34
1877,3,
15017,,75
7509,1,
15019,,46
3755,2,
15021,,19
7511,1,
15023,,19
939,4,
15025,,29
7513,1,
15027,,29
3757,2,
15029,,29
7515,1,
15031,,75
1879,3,
15033,,29
7517,1,
15035,,19
3759,2,
15037,,29
7519,1,
15039,,99
235,6,
15041,,29
7521,1,
15043,,12
3761,2,
15045,,10
7523,1,
15047,,12
1881,3,
15049,,29
7525,1,
15051,,75
3763,2,
15053,,10
7527,1,
15055,,53
941,4,
15057,,19
7529,1,
15059,,19
3765,2,
15061,,46
7531,1,
15063,,19
1883,3,
15065,,10
7533,1,
15067,,39
3767,2,
15069,,29
7535,1,
15071,,29
471,5,
15073,,29
7537,1,
15075,,46
3769,2,
15077,,39
7539,1,
15079,,34
1885,3,
15081,,29
7541,1,
15083,,29
3771,2,
15085,,39
7543,1,
15087,,75
943,4,
15089,,46
7545,1,
15091,,22
3773,2,
15093,,10
7547,1,
15095,,39
1887,3,
15097,,39
7549,1,
15099,,39
3775,2,
15101,,29
7551,1,
15103,,39
59,8,
15105,,46
7553,1,
15107,,46
3777,2,
15109,,46
7555,1,
15111,,75
1889,3,
15113,,29
7557,1,
15115,,29
3779,2,
15117,,27
7559,1,
15119,,46
945,4,
15121,,27
7561,1,
15123,,27
3781,2,
15125,,10
7563,1,
15127,,27
1891,3,
15129,,75
7565,1,
15131,,80
3783,2,
15133,,46
7567,1,
15135,,34
473,5,
15137,,12
7569,1,
15139,,46
3785,2,
15141,,46
7571,1,
15143,,51
1893,3,
15145,,58
7573,1,
15147,,27
3787,2,
15149,,27
7575,1,
15151,,27
947,4,
15153,,27
7577,1,
15155,,27
3789,2,
15157,,10
7579,1,
15159,,46
1895,3,
15161,,27
7581,1,
15163,,27
3791,2,
15165,,63
7583,1,
15167,,27
237,6,
15169,,10
7585,1,
15171,,46
3793,2,
15173,,22
7587,1,
15175,,75
1897,3,
15177,,63
7589,1,
15179,,22
3795,2,
15181,,22
7591,1,
15183,,63
949,4,
15185,,63
7593,1,
15187,,63
3797,2,
15189,,10
7595,1,
15191,,46
1899,3,
15193,,22
7597,1,
15195,,46
3799,2,
15197,,22
7599,1,
15199,,17
475,5,
15201,,27
7601,1,
15203,,7
3801,2,
15205,,7
7603,1,
15207,,27
1901,3,
15209,,17
7605,1,
15211,,22
3803,2,
15213,,27
7607,1,
15215,,39
951,4,
15217,,7
7609,1,
15219,,7
3805,2,
15221,,7
7611,1,
15223,,46
1903,3,
15225,,27
7613,1,
15227,,51
3807,2,
15229,,46
7615,1,
15231,,17
119,7,
15233,,27
7617,1,
15235,,63
3809,2,
15237,,63
7619,1,
15239,,63
1905,3,
15241,,63
7621,1,
15243,,46
3811,2,
15245,,10
7623,1,
15247,,22
953,4,
15249,,27
7625,1,
15251,,27
3813,2,
15253,,7
7627,1,
15255,,27
1907,3,
15257,,27
7629,1,
15259,,27
3815,2,
15261,,63
7631,1,
15263,,63
477,5,
15265,,46
7633,1,
15267,,7
3817,2,
15269,,27
7635,1,
15271,,27
1909,3,
15273,,51
7637,1,
15275,,27
3819,2,
15277,,7
7639,1,
15279,,7
955,4,
15281,,7
7641,1,
15283,,7
3821,2,
15285,,7
7643,1,
15287,,22
1911,3,
15289,,22
7645,1,
15291,,22
3823,2,
15293,,63
7647,1,
15295,,27
239,6,
15297,,39
7649,1,
15299,,39
3825,2,
15301,,10
7651,1,
15303,,27
1913,3,
15305,,63
7653,1,
15307,,27
3827,2,
15309,,27
7655,1,
15311,,27
957,4,
15313,,27
7657,1,
15315,,27
3829,2,
15317,,17
7659,1,
15319,,63
1915,3,
15321,,10
7661,1,
15323,,51
3831,2,
15325,,63
7663,1,
15327,,29
479,5,
15329,,27
7665,1,
15331,,17
3833,2,
15333,,17
7667,1,
15335,,63
1917,3,
15337,,87
7669,1,
15339,,63
3835,2,
15341,,46
7671,1,
15343,,22
959,4,
15345,,17
7673,1,
15347,,17
3837,2,
15349,,46
7675,1,
15351,,63
1919,3,
15353,,39
7677,1,
15355,,46
3839,2,
15357,,39
7679,1,
15359,,87
15,10,
15361,,63
7681,1,
15363,,63
3841,2,
15365,,10
7683,1,
15367,,63
1921,3,
15369,,34
7685,1,
15371,,10
3843,2,
15373,,51
7687,1,
15375,,17
961,4,
15377,,51
7689,1,
15379,,17
3845,2,
15381,,15
7691,1,
15383,,51
1923,3,
15385,,63
7693,1,
15387,,39
3847,2,
15389,,51
7695,1,
15391,,63
481,5,
15393,,17
7697,1,
15395,,15
3849,2,
15397,,46
7699,1,
15399,,51
1925,3,
15401,,51
7701,1,
15403,,51
3851,2,
15405,,51
7703,1,
15407,,17
963,4,
15409,,51
7705,1,
15411,,51
3853,2,
15413,,15
7707,1,
15415,,22
1927,3,
15417,,51
7709,1,
15419,,51
3855,2,
15421,,15
7711,1,
15423,,46
241,6,
15425,,27
7713,1,
15427,,27
3857,2,
15429,,15
7715,1,
15431,,51
1929,3,
15433,,27
7717,1,
15435,,15
3859,2,
15437,,17
7719,1,
15439,,15
965,4,
15441,,17
7721,1,
15443,,39
3861,2,
15445,,5
7723,1,
15447,,15
1931,3,
15449,,17
7725,1,
15451,,17
3863,2,
15453,,51
7727,1,
15455,,29
483,5,
15457,,68
7729,1,
15459,,51
3865,2,
15461,,51
7731,1,
15463,,46
1933,3,
15465,,75
7733,1,
15467,,27
3867,2,
15469,,27
7735,1,
15471,,29
967,4,
15473,,5
7737,1,
15475,,63
3869,2,
15477,,51
7739,1,
15479,,51
1935,3,
15481,,51
7741,1,
15483,,51
3871,2,
15485,,39
7743,1,
15487,,17
121,7,
15489,,51
7745,1,
15491,,15
3873,2,
15493,,15
7747,1,
15495,,39
1937,3,
15497,,58
7749,1,
15499,,63
3875,2,
15501,,15
7751,1,
15503,,63
969,4,
15505,,51
7753,1,
15507,,51
3877,2,
15509,,15
7755,1,
15511,,15
1939,3,
15513,,51
7757,1,
15515,,27
3879,2,
15517,,51
7759,1,
15519,,41
485,5,
15521,,46
7761,1,
15523,,51
3881,2,
15525,,51
7763,1,
15527,,39
1941,3,
15529,,51
7765,1,
15531,,51
3883,2,
15533,,15
7767,1,
15535,,39
971,4,
15537,,39
7769,1,
15539,,39
3885,2,
15541,,10
7771,1,
15543,,39
1943,3,
15545,,39
7773,1,
15547,,17
3887,2,
15549,,15
7775,1,
15551,,51
243,6,
15553,,27
7777,1,
15555,,27
3889,2,
15557,,10
7779,1,
15559,,27
1945,3,
15561,,27
7781,1,
15563,,27
3891,2,
15565,,10
7783,1,
15567,,27
973,4,
15569,,80
7785,1,
15571,,80
3893,2,
15573,,34
7787,1,
15575,,22
1947,3,
15577,,27
7789,1,
15579,,15
3895,2,
15581,,27
7791,1,
15583,,22
487,5,
15585,,27
7793,1,
15587,,34
3897,2,
15589,,51
7795,1,
15591,,27
1949,3,
15593,,27
7797,1,
15595,,80
3899,2,
15597,,51
7799,1,
15599,,27
975,4,
15601,,51
7801,1,
15603,,51
3901,2,
15605,,51
7803,1,
15607,,51
1951,3,
15609,,51
7805,1,
15611,,36
3903,2,
15613,,63
7807,1,
15615,,27
61,8,
15617,,51
7809,1,
15619,,51
3905,2,
15621,,34
7811,1,
15623,,92
1953,3,
15625,,51
7813,1,
15627,,46
3907,2,
15629,,10
7815,1,
15631,,46
977,4,
15633,,10
7817,1,
15635,,46
3909,2,
15637,,34
7819,1,
15639,,10
1955,3,
15641,,36
7821,1,
15643,,51
3911,2,
15645,,27
7823,1,
15647,,27
489,5,
15649,,51
7825,1,
15651,,51
3913,2,
15653,,51
7827,1,
15655,,15
1957,3,
15657,,27
7829,1,
15659,,27
3915,2,
15661,,34
7831,1,
15663,,63
979,4,
15665,,17
7833,1,
15667,,17
3917,2,
15669,,15
7835,1,
15671,,17
1959,3,
15673,,56
7837,1,
15675,,34
3919,2,
15677,,27
7839,1,
15679,,27
245,6,
15681,,15
7841,1,
15683,,15
3921,2,
15685,,15
7843,1,
15687,,51
1961,3,
15689,,51
7845,1,
15691,,15
3923,2,
15693,,63
7847,1,
15695,,44
981,4,
15697,,63
7849,1,
15699,,44
3925,2,
15701,,5
7851,1,
15703,,27
1963,3,
15705,,34
7853,1,
15707,,27
3927,2,
15709,,27
7855,1,
15711,,27
491,5,
15713,,27
7857,1,
15715,,34
3929,2,
15717,,34
7859,1,
15719,,44
1965,3,
15721,,27
7861,1,
15723,,27
3931,2,
15725,,27
7863,1,
15727,,27
983,4,
15729,,51
7865,1,
15731,,15
3933,2,
15733,,51
7867,1,
15735,,15
1967,3,
15737,,27
7869,1,
15739,,15
3935,2,
15741,,34
7871,1,
15743,,27
123,7,
15745,,39
7873,1,
15747,,51
3937,2,
15749,,44
7875,1,
15751,,51
1969,3,
15753,,34
7877,1,
15755,,44
3939,2,
15757,,5
7879,1,
15759,,51
985,4,
15761,,51
7881,1,
15763,,51
3941,2,
15765,,5
7883,1,
15767,,27
1971,3,
15769,,27
7885,1,
15771,,27
3943,2,
15773,,63
7887,1,
15775,,27
493,5,
15777,,34
7889,1,
15779,,34
3945,2,
15781,,34
7891,1,
15783,,63
1973,3,
15785,,63
7893,1,
15787,,63
3947,2,
15789,,68
7895,1,
15791,,27
987,4,
15793,,10
7897,1,
15795,,10
3949,2,
15797,,10
7899,1,
15799,,34
1975,3,
15801,,10
7901,1,
15803,,68
3951,2,
15805,,24
7903,1,
15807,,63
247,6,
15809,,68
7905,1,
15811,,68
3953,2,
15813,,15
7907,1,
15815,,63
1977,3,
15817,,10
7909,1,
15819,,24
3955,2,
15821,,51
7911,1,
15823,,24
989,4,
15825,,51
7913,1,
15827,,34
3957,2,
15829,,15
7915,1,
15831,,34
1979,3,
15833,,51
7917,1,
15835,,34
3959,2,
15837,,51
7919,1,
15839,,24
495,5,
15841,,34
7921,1,
15843,,15
3961,2,
15845,,15
7923,1,
15847,,17
1981,3,
15849,,17
7925,1,
15851,,17
3963,2,
15853,,15
7927,1,
15855,,80
991,4,
15857,,34
7929,1,
15859,,51
3965,2,
15861,,34
7931,1,
15863,,24
1983,3,
15865,,51
7933,1,
15867,,24
3967,2,
15869,,15
7935,1,
15871,,44
31,9,
15873,,34
7937,1,
15875,,15
3969,2,
15877,,51
7939,1,
15879,,51
1985,3,
15881,,44
7941,1,
15883,,51
3971,2,
15885,,15
7943,1,
15887,,51
993,4,
15889,,15
7945,1,
15891,,44
3973,2,
15893,,32
7947,1,
15895,,15
1987,3,
15897,,15
7949,1,
15899,,56
3975,2,
15901,,15
7951,1,
15903,,44
497,5,
15905,,34
7953,1,
15907,,32
3977,2,
15909,,51
7955,1,
15911,,15
1989,3,
15913,,34
7957,1,
15915,,32
3979,2,
15917,,32
7959,1,
15919,,80
995,4,
15921,,51
7961,1,
15923,,51
3981,2,
15925,,5
7963,1,
15927,,92
1991,3,
15929,,32
7965,1,
15931,,15
3983,2,
15933,,15
7967,1,
15935,,32
249,6,
15937,,15
7969,1,
15939,,15
3985,2,
15941,,15
7971,1,
15943,,51
1993,3,
15945,,17
7973,1,
15947,,15
3987,2,
15949,,15
7975,1,
15951,,51
997,4,
15953,,15
7977,1,
15955,,15
3989,2,
15957,,15
7979,1,
15959,,15
1995,3,
15961,,32
7981,1,
15963,,32
3991,2,
15965,,15
7983,1,
15967,,15
499,5,
15969,,68
7985,1,
15971,,15
3993,2,
15973,,15
7987,1,
15975,,32
1997,3,
15977,,32
7989,1,
15979,,15
3995,2,
15981,,27
7991,1,
15983,,51
999,4,
15985,,15
7993,1,
15987,,27
3997,2,
15989,,15
7995,1,
15991,,15
1999,3,
15993,,68
7997,1,
15995,,15
3999,2,
15997,,68
7999,1,
15999,,32
125,7,
16001,,51
8001,1,
16003,,15
4001,2,
16005,,12
8003,1,
16007,,27
2001,3,
16009,,22
8005,1,
16011,,12
4003,2,
16013,,15
8007,1,
16015,,12
1001,4,
16017,,12
8009,1,
16019,,12
4005,2,
16021,,51
8011,1,
16023,,15
2003,3,
16025,,32
8013,1,
16027,,32
4007,2,
16029,,12
8015,1,
16031,,32
501,5,
16033,,12
8017,1,
16035,,51
4009,2,
16037,,56
8019,1,
16039,,32
2005,3,
16041,,34
8021,1,
16043,,22
4011,2,
16045,,68
8023,1,
16047,,32
1003,4,
16049,,12
8025,1,
16051,,12
4013,2,
16053,,12
8027,1,
16055,,68
2007,3,
16057,,15
8029,1,
16059,,15
4015,2,
16061,,12
8031,1,
16063,,85
251,6,
16065,,12
8033,1,
16067,,32
4017,2,
16069,,5
8035,1,
16071,,12
2009,3,
16073,,68
8037,1,
16075,,68
4019,2,
16077,,5
8039,1,
16079,,68
1005,4,
16081,,32
8041,1,
16083,,32
4021,2,
16085,,22
8043,1,
16087,,15
2011,3,
16089,,12
8045,1,
16091,,32
4023,2,
16093,,12
8047,1,
16095,,12
503,5,
16097,,12
8049,1,
16099,,22
4025,2,
16101,,22
8051,1,
16103,,27
2013,3,
16105,,12
8053,1,
16107,,12
4027,2,
16109,,22
8055,1,
16111,,51
1007,4,
16113,,22
8057,1,
16115,,44
4029,2,
16117,,32
8059,1,
16119,,15
2015,3,
16121,,32
8061,1,
16123,,68
4031,2,
16125,,32
8063,1,
16127,,68
63,8,
16129,,22
8065,1,
16131,,22
4033,2,
16133,,22
8067,1,
16135,,22
2017,3,
16137,,68
8069,1,
16139,,68
4035,2,
16141,,22
8071,1,
16143,,22
1009,4,
16145,,22
8073,1,
16147,,32
4037,2,
16149,,39
8075,1,
16151,,22
2019,3,
16153,,68
8077,1,
16155,,34
4039,2,
16157,,51
8079,1,
16159,,68
505,5,
16161,,51
8081,1,
16163,,51
4041,2,
16165,,51
8083,1,
16167,,22
2021,3,
16169,,51
8085,1,
16171,,51
4043,2,
16173,,5
8087,1,
16175,,51
1011,4,
16177,,5
8089,1,
16179,,5
4045,2,
16181,,20
8091,1,
16183,,68
2023,3,
16185,,15
8093,1,
16187,,56
4047,2,
16189,,56
8095,1,
16191,,39
253,6,
16193,,20
8097,1,
16195,,20
4049,2,
16197,,20
8099,1,
16199,,56
2025,3,
16201,,20
8101,1,
16203,,20
4051,2,
16205,,56
8103,1,
16207,,68
1013,4,
16209,,56
8105,1,
16211,,22
4053,2,
16213,,39
8107,1,
16215,,20
2027,3,
16217,,20
8109,1,
16219,,68
4055,2,
16221,,56
8111,1,
16223,,20
507,5,
16225,,56
8113,1,
16227,,39
4057,2,
16229,,39
8115,1,
16231,,68
2029,3,
16233,,56
8117,1,
16235,,20
4059,2,
16237,,20
8119,1,
16239,,27
1015,4,
16241,,10
8121,1,
16243,,10
4061,2,
16245,,10
8123,1,
16247,,10
2031,3,
16249,,32
8125,1,
16251,,32
4063,2,
16253,,20
8127,1,
16255,,68
127,7,
16257,,22
8129,1,
16259,,10
4065,2,
16261,,44
8131,1,
16263,,10
2033,3,
16265,,56
8133,1,
16267,,44
4067,2,
16269,,39
8135,1,
16271,,20
1017,4,
16273,,56
8137,1,
16275,,56
4069,2,
16277,,56
8139,1,
16279,,39
2035,3,
16281,,39
8141,1,
16283,,73
4071,2,
16285,,56
8143,1,
16287,,56
509,5,
16289,,10
8145,1,
16291,,56
4073,2,
16293,,32
8147,1,
16295,,32
2037,3,
16297,,32
8149,1,
16299,,10
4075,2,
16301,,56
8151,1,
16303,,56
1019,4,
16305,,39
8153,1,
16307,,39
4077,2,
16309,,20
8155,1,
16311,,44
2039,3,
16313,,39
8157,1,
16315,,39
4079,2,
16317,,20
8159,1,
16319,,44
255,6,
16321,,20
8161,1,
16323,,63
4081,2,
16325,,15
8163,1,
16327,,68
2041,3,
16329,,68
8165,1,
16331,,39
4083,2,
16333,,20
8167,1,
16335,,56
1021,4,
16337,,20
8169,1,
16339,,20
4085,2,
16341,,15
8171,1,
16343,,32
2043,3,
16345,,15
8173,1,
16347,,56
4087,2,
16349,,56
8175,1,
16351,,51
511,5,
16353,,22
8177,1,
16355,,15
4089,2,
16357,,20
8179,1,
16359,,56
2045,3,
16361,,56
8181,1,
16363,,22
4091,2,
16365,,44
8183,1,
16367,,68
1023,4,
16369,,20
8185,1,
16371,,44
4093,2,
16373,,20
8187,1,
16375,,44
2047,3,
16377,,22
8189,1,
16379,,61
4095,2,
16381,,56
8191,1,
16383,,56
1,14,
16385,,15
8193,1,
16387,,15
4097,2,
16389,,39
8195,1,
16391,,15
2049,3,
16393,,15
8197,1,
16395,,39
4099,2,
16397,,56
8199,1,
16399,,39
1025,4,
16401,,56
8201,1,
16403,,39
4101,2,
16405,,10
8203,1,
16407,,56
2051,3,
16409,,32
8205,1,
16411,,20
4103,2,
16413,,56
8207,1,
16415,,27
513,5,
16417,,39
8209,1,
16419,,10
4105,2,
16421,,56
8211,1,
16423,,56
2053,3,
16425,,32
8213,1,
16427,,56
4107,2,
16429,,10
8215,1,
16431,,80
1027,4,
16433,,56
8217,1,
16435,,56
4109,2,
16437,,10
8219,1,
16439,,68
2055,3,
16441,,68
8221,1,
16443,,68
4111,2,
16445,,10
8223,1,
16447,,68
257,6,
16449,,39
8225,1,
16451,,39
4113,2,
16453,,10
8227,1,
16455,,56
2057,3,
16457,,97
8229,1,
16459,,10
4115,2,
16461,,39
8231,1,
16463,,15
1029,4,
16465,,39
8233,1,
16467,,51
4117,2,
16469,,44
8235,1,
16471,,39
2059,3,
16473,,39
8237,1,
16475,,32
4119,2,
16477,,10
8239,1,
16479,,56
515,5,
16481,,32
8241,1,
16483,,20
4121,2,
16485,,20
8243,1,
16487,,32
2061,3,
16489,,56
8245,1,
16491,,20
4123,2,
16493,,32
8247,1,
16495,,51
1031,4,
16497,,44
8249,1,
16499,,20
4125,2,
16501,,10
8251,1,
16503,,20
2063,3,
16505,,22
8253,1,
16507,,22
4127,2,
16509,,61
8255,1,
16511,,22
129,7,
16513,,32
8257,1,
16515,,68
4129,2,
16517,,68
8259,1,
16519,,20
2065,3,
16521,,20
8261,1,
16523,,20
4131,2,
16525,,44
8263,1,
16527,,56
1033,4,
16529,,49
8265,1,
16531,,49
4133,2,
16533,,56
8267,1,
16535,,44
2067,3,
16537,,10
8269,1,
16539,,49
4135,2,
16541,,32
8271,1,
16543,,32
517,5,
16545,,32
8273,1,
16547,,56
4137,2,
16549,,32
8275,1,
16551,,41
2069,3,
16553,,32
8277,1,
16555,,39
4139,2,
16557,,56
8279,1,
16559,,49
1035,4,
16561,,56
8281,1,
16563,,56
4141,2,
16565,,44
8283,1,
16567,,32
2071,3,
16569,,20
8285,1,
16571,,20
4143,2,
16573,,20
8287,1,
16575,,20
259,6,
16577,,39
8289,1,
16579,,39
4145,2,
16581,,10
8291,1,
16583,,32
2073,3,
16585,,44
8293,1,
16587,,49
4147,2,
16589,,10
8295,1,
16591,,32
1037,4,
16593,,10
8297,1,
16595,,10
4149,2,
16597,,44
8299,1,
16599,,56
2075,3,
16601,,10
8301,1,
16603,,56
4151,2,
16605,,32
8303,1,
16607,,44
519,5,
16609,,20
8305,1,
16611,,44
4153,2,
16613,,20
8307,1,
16615,,10
2077,3,
16617,,68
8309,1,
16619,,10
4155,2,
16621,,20
8311,1,
16623,,85
1039,4,
16625,,20
8313,1,
16627,,68
4157,2,
16629,,20
8315,1,
16631,,73
2079,3,
16633,,73
8317,1,
16635,,32
4159,2,
16637,,15
8319,1,
16639,,29
65,8,
16641,,15
8321,1,
16643,,15
4161,2,
16645,,20
8323,1,
16647,,73
2081,3,
16649,,29
8325,1,
16651,,20
4163,2,
16653,,20
8327,1,
16655,,20
1041,4,
16657,,20
8329,1,
16659,,68
4165,2,
16661,,44
8331,1,
16663,,56
2083,3,
16665,,56
