# Bare odd core stopping times

This is a focused 2-adic view of the first 20000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
1583,3,60
12665,,36
6333,1,60
12667,,16
3167,2,60
12669,,60
6335,1,55
12671,,55
99,7,7
12673,,43
6337,1,16
12675,,16
3169,2,16
12677,,16
6339,1,16
12679,,16
1585,3,26
12681,,16
6341,1,26
12683,,72
3171,2,26
12685,,26
6343,1,16
12687,,16
793,4,26
12689,,26
6345,1,26
12691,,26
3173,2,26
12693,,26
6347,1,9
12695,,9
1587,3,26
12697,,9
6349,1,26
12699,,72
3175,2,72
12701,,72
6351,1,72
12703,,50
397,5,7
12705,,36
6353,1,16
12707,,16
3177,2,16
12709,,16
6355,1,16
12711,,16
1589,3,7
12713,,36
6357,1,7
12715,,16
3179,2,26
12717,,26
6359,1,26
12719,,26
795,4,36
12721,,36
6361,1,36
12723,,36
3181,2,36
12725,,36
6363,1,26
12727,,26
1591,3,36
12729,,36
6365,1,36
12731,,48
3183,2,19
12733,,19
6367,1,19
12735,,31
199,6,43
12737,,36
6369,1,36
12739,,36
3185,2,7
12741,,7
6371,1,7
12743,,26
1593,3,43
12745,,26
6373,1,43
12747,,26
3187,2,43
12749,,43
6375,1,72
12751,,72
797,4,43
12753,,43
6377,1,26
12755,,26
3189,2,43
12757,,43
6379,1,26
12759,,26
1595,3,24
12761,,24
6381,1,24
12763,,43
3191,2,24
12765,,24
6383,1,72
12767,,72
399,5,43
12769,,55
6385,1,43
12771,,43
3193,2,9
12773,,9
6387,1,9
12775,,55
1597,3,43
12777,,48
6389,1,43
12779,,55
3195,2,24
12781,,24
6391,1,24
12783,,72
799,4,24
12785,,43
6393,1,60
12787,,60
3197,2,24
12789,,24
6395,1,43
12791,,43
1599,3,24
12793,,24
6397,1,24
12795,,24
3199,2,60
12797,,60
6399,1,60
12799,,60
25,9,7
12801,,60
6401,1,43
12803,,43
3201,2,60
12805,,60
6403,1,60
12807,,26
1601,3,19
12809,,43
6405,1,19
12811,,60
3203,2,19
12813,,19
6407,1,60
12815,,60
801,4,19
12817,,19
6409,1,43
12819,,43
3205,2,19
12821,,19
6411,1,14
12823,,14
1603,3,19
12825,,14
6413,1,19
12827,,24
3207,2,14
12829,,14
6415,1,14
12831,,24
401,5,4
12833,,14
6417,1,19
12835,,19
3209,2,24
12837,,24
6419,1,24
12839,,24
1605,3,4
12841,,57
6421,1,4
12843,,19
3211,2,43
12845,,43
6423,1,43
12847,,24
803,4,4
12849,,43
6425,1,43
12851,,43
3213,2,4
12853,,4
6427,1,24
12855,,24
1607,3,60
12857,,60
6429,1,60
12859,,60
3215,2,60
12861,,60
6431,1,43
12863,,43
201,6,4
12865,,19
6433,1,19
12867,,19
3217,2,24
12869,,24
6435,1,24
12871,,60
1609,3,24
12873,,36
6437,1,24
12875,,24
3219,2,24
12877,,24
6439,1,60
12879,,60
805,4,4
12881,,43
6441,1,43
12883,,43
3221,2,4
12885,,4
6443,1,24
12887,,24
1611,3,4
12889,,24
6445,1,4
12891,,60
3223,2,4
12893,,4
6447,1,24
12895,,24
403,5,4
12897,,19
6449,1,19
12899,,19
3225,2,19
12901,,19
6451,1,19
12903,,43
1613,3,4
12905,,60
6453,1,4
12907,,24
3227,2,36
12909,,36
6455,1,36
12911,,60
807,4,24
12913,,4
6457,1,60
12915,,60
3229,2,24
12917,,24
6459,1,24
12919,,24
1615,3,24
12921,,19
6461,1,24
12923,,24
3231,2,60
12925,,60
6463,1,60
12927,,26
101,7,7
12929,,48
6465,1,4
12931,,4
3233,2,60
12933,,60
6467,1,60
12935,,24
1617,3,14
12937,,48
6469,1,14
12939,,60
3235,2,14
12941,,14
6471,1,60
12943,,60
809,4,14
12945,,43
6473,1,43
12947,,43
3237,2,14
12949,,14
6475,1,14
12951,,14
1619,3,14
12953,,60
6477,1,14
12955,,36
3239,2,43
12957,,43
6479,1,43
12959,,36
405,5,7
12961,,60
6481,1,60
12963,,60
3241,2,60
12965,,60
6483,1,60
12967,,36
1621,3,7
12969,,31
6485,1,7
12971,,14
3243,2,14
12973,,14
6487,1,14
12975,,60
811,4,48
12977,,14
6489,1,14
12979,,14
3245,2,48
12981,,48
6491,1,60
12983,,60
1623,3,48
12985,,14
6493,1,48
12987,,72
3247,2,14
12989,,14
6495,1,14
12991,,60
203,6,12
12993,,48
6497,1,43
12995,,43
3249,2,48
12997,,48
6499,1,48
12999,,14
1625,3,48
13001,,43
6501,1,48
13003,,43
3251,2,48
13005,,48
6503,1,19
13007,,19
813,4,12
13009,,48
6505,1,48
13011,,48
3253,2,12
13013,,12
6507,1,14
13015,,14
1627,3,24
13017,,48
6509,1,24
13019,,60
3255,2,24
13021,,24
6511,1,24
13023,,24
407,5,12
13025,,36
6513,1,12
13027,,12
3257,2,14
13029,,14
6515,1,14
13031,,36
1629,3,12
13033,,55
6517,1,12
13035,,24
3259,2,14
13037,,14
6519,1,14
13039,,26
815,4,48
13041,,12
6521,1,65
13043,,65
3261,2,48
13045,,48
6523,1,72
13047,,72
1631,3,48
13049,,72
6525,1,48
13051,,24
3263,2,24
13053,,24
6527,1,24
13055,,36
51,8,7
13057,,60
6529,1,60
13059,,60
3265,2,48
13061,,48
6531,1,48
13063,,48
1633,3,48
13065,,14
6533,1,48
13067,,36
3267,2,48
13069,,48
6535,1,48
13071,,48
817,4,12
13073,,48
6537,1,36
13075,,36
3269,2,12
13077,,12
6539,1,60
13079,,60
1635,3,12
13081,,60
6541,1,12
13083,,53
3271,2,48
13085,,48
6543,1,48
13087,,36
409,5,12
13089,,48
6545,1,48
13091,,48
3273,2,48
13093,,48
6547,1,48
13095,,24
1637,3,12
13097,,43
6549,1,12
13099,,14
3275,2,48
13101,,48
6551,1,48
13103,,48
819,4,12
13105,,48
6553,1,48
13107,,48
3277,2,12
13109,,12
6555,1,14
13111,,14
1639,3,36
13113,,60
6557,1,36
13115,,36
3279,2,36
13117,,36
6559,1,14
13119,,14
205,6,7
13121,,12
6561,1,24
13123,,24
3281,2,24
13125,,24
6563,1,24
13127,,14
1641,3,24
13129,,24
6565,1,24
13131,,24
3283,2,24
13133,,24
6567,1,24
13135,,24
821,4,7
13137,,77
6569,1,77
13139,,77
3285,2,7
13141,,7
6571,1,19
13143,,19
1643,3,24
13145,,12
6573,1,24
13147,,19
3287,2,24
13149,,24
6575,1,24
13151,,24
411,5,48
13153,,33
6577,1,48
13155,,48
3289,2,48
13157,,48
6579,1,48
13159,,77
1645,3,48
13161,,72
6581,1,48
13163,,48
3291,2,48
13165,,48
6583,1,48
13167,,60
823,4,48
13169,,48
6585,1,48
13171,,48
3293,2,48
13173,,48
6587,1,60
13175,,60
1647,3,48
13177,,60
6589,1,48
13179,,43
3295,2,48
13181,,48
6591,1,89
13183,,89
103,7,31
13185,,43
6593,1,43
13187,,43
3297,2,43
13189,,43
6595,1,43
13191,,43
1649,3,7
13193,,43
6597,1,7
13195,,89
3299,2,7
13197,,7
6599,1,33
13199,,33
825,4,48
13201,,24
6601,1,24
13203,,24
3301,2,48
13205,,48
6603,1,12
13207,,12
1651,3,48
13209,,12
6605,1,48
13211,,24
3303,2,24
13213,,24
6607,1,24
13215,,60
413,5,31
13217,,14
6609,1,48
13219,,48
3305,2,14
13221,,14
6611,1,14
13223,,14
1653,3,31
13225,,53
6613,1,31
13227,,14
3307,2,24
13229,,24
6615,1,24
13231,,48
827,4,12
13233,,12
6617,1,12
13235,,12
3309,2,12
13237,,12
6619,1,48
13239,,48
1655,3,12
13241,,41
6621,1,12
13243,,41
3311,2,60
13245,,60
6623,1,60
13247,,41
207,6,31
13249,,24
6625,1,24
13251,,24
3313,2,31
13253,,31
6627,1,31
13255,,101
1657,3,24
13257,,24
6629,1,24
13259,,24
3315,2,24
13261,,24
6631,1,48
13263,,48
829,4,31
13265,,24
6633,1,24
13267,,24
3317,2,31
13269,,31
6635,1,24
13271,,24
1659,3,12
13273,,31
6637,1,12
13275,,24
3319,2,12
13277,,12
6639,1,24
13279,,24
415,5,48
13281,,24
6641,1,31
13283,,31
3321,2,36
13285,,36
6643,1,36
13287,,24
1661,3,48
13289,,24
6645,1,48
13291,,24
3323,2,41
13293,,41
6647,1,41
13295,,24
831,4,48
13297,,48
6649,1,60
13299,,60
3325,2,48
13301,,48
6651,1,12
13303,,12
1663,3,24
13305,,24
6653,1,24
13307,,24
3327,2,24
13309,,24
6655,1,60
13311,,60
13,10,2
13313,,31
6657,1,60
13315,,60
3329,2,31
13317,,31
6659,1,31
13319,,60
1665,3,65
13321,,60
6661,1,65
13323,,31
3331,2,65
13325,,65
6663,1,21
13327,,21
833,4,7
13329,,65
6665,1,31
13331,,31
3333,2,7
13333,,7
6667,1,65
13335,,65
1667,3,7
13337,,21
6669,1,7
13339,,60
3335,2,65
13341,,65
6671,1,65
13343,,21
417,5,48
13345,,60
6673,1,7
13347,,7
3337,2,21
13349,,21
6675,1,21
13351,,21
1669,3,48
13353,,21
6677,1,48
13355,,31
3339,2,31
13357,,31
6679,1,31
13359,,21
835,4,48
13361,,31
6681,1,31
13363,,31
3341,2,48
13365,,48
6683,1,31
13367,,31
1671,3,12
13369,,31
6685,1,12
13371,,14
3343,2,12
13373,,12
6687,1,14
13375,,14
209,6,12
13377,,12
6689,1,12
13379,,12
3345,2,48
13381,,48
6691,1,48
13383,,31
1673,3,31
13385,,21
6693,1,31
13387,,48
3347,2,31
13389,,31
6695,1,12
13391,,12
837,4,12
13393,,31
6697,1,31
13395,,31
3349,2,12
13397,,12
6699,1,48
13399,,48
1675,3,48
13401,,41
6701,1,48
13403,,36
3351,2,48
13405,,48
6703,1,31
13407,,31
419,5,12
13409,,41
6705,1,12
13411,,12
3353,2,12
13413,,12
6707,1,12
13415,,53
1677,3,12
13417,,41
6709,1,12
13419,,41
3355,2,31
13421,,31
6711,1,31
13423,,77
839,4,29
13425,,12
6713,1,48
13427,,48
3357,2,29
13429,,29
6715,1,48
13431,,48
1679,3,29
13433,,31
6717,1,29
13435,,31
3359,2,48
13437,,48
6719,1,48
13439,,89
105,7,12
13441,,29
6721,1,12
13443,,12
3361,2,12
13445,,12
6723,1,12
13447,,77
1681,3,12
13449,,82
6725,1,12
13451,,48
3363,2,12
13453,,12
6727,1,14
13455,,14
841,4,12
13457,,48
6729,1,48
13459,,48
3365,2,12
13461,,12
6731,1,12
13463,,12
1683,3,12
13465,,29
6733,1,12
13467,,29
3367,2,29
13469,,29
6735,1,29
13471,,29
421,5,12
13473,,48
6737,1,65
13475,,65
3369,2,65
13477,,65
6739,1,65
13479,,29
1685,3,12
13481,,29
6741,1,12
13483,,12
3371,2,24
13485,,24
6743,1,24
13487,,48
843,4,12
13489,,24
6745,1,24
13491,,24
3373,2,12
13493,,12
6747,1,65
13495,,65
1687,3,12
13497,,65
6749,1,12
13499,,65
3375,2,48
13501,,48
6751,1,48
13503,,62
211,6,12
13505,,24
6753,1,24
13507,,24
3377,2,9
13509,,9
6755,1,9
13511,,24
1689,3,9
13513,,9
6757,1,9
13515,,9
3379,2,9
13517,,9
6759,1,19
13519,,19
845,4,12
13521,,29
6761,1,29
13523,,29
3381,2,12
13525,,12
6763,1,9
13527,,9
1691,3,48
13529,,9
6765,1,48
13531,,48
3383,2,48
13533,,48
6767,1,53
13535,,53
423,5,9
13537,,19
6769,1,12
13539,,12
3385,2,65
13541,,65
6771,1,65
13543,,31
1693,3,9
13545,,65
6773,1,9
13547,,65
3387,2,12
13549,,12
6775,1,12
13551,,89
847,4,9
13553,,9
6777,1,29
13555,,29
3389,2,9
13557,,9
6779,1,29
13559,,29
1695,3,65
13561,,29
6781,1,65
13563,,29
3391,2,65
13565,,65
6783,1,65
13567,,65
53,8,2
13569,,9
6785,1,29
13571,,29
3393,2,12
13573,,12
6787,1,12
13575,,29
1697,3,9
13577,,29
6789,1,9
13579,,9
3395,2,9
13581,,9
6791,1,9
13583,,9
849,4,19
13585,,9
6793,1,24
13587,,24
3397,2,19
13589,,19
6795,1,9
13591,,9
1699,3,19
13593,,65
6797,1,19
13595,,29
3399,2,41
13597,,41
6799,1,41
13599,,41
425,5,19
13601,,12
6801,1,29
13603,,29
3401,2,29
13605,,29
6803,1,29
13607,,29
1701,3,19
13609,,29
6805,1,19
13611,,29
3403,2,19
13613,,19
6807,1,19
13615,,29
851,4,19
13617,,65
6809,1,65
13619,,65
3405,2,19
13621,,19
6811,1,31
13623,,31
1703,3,19
13625,,29
6813,1,19
13627,,19
3407,2,19
13629,,19
6815,1,65
13631,,65
213,6,2
13633,,19
6817,1,48
13635,,48
3409,2,48
13637,,48
6819,1,48
13639,,24
1705,3,48
13641,,19
6821,1,48
13643,,48
3411,2,48
13645,,48
6823,1,41
13647,,41
853,4,2
13649,,41
6825,1,41
13651,,41
3413,2,2
13653,,2
6827,1,65
13655,,65
1707,3,53
13657,,12
6829,1,53
13659,,65
3415,2,53
13661,,53
6831,1,12
13663,,12
427,5,17
13665,,19
6833,1,17
13667,,17
3417,2,17
13669,,17
6835,1,17
13671,,41
1709,3,17
13673,,53
6837,1,17
13675,,65
3419,2,53
13677,,53
6839,1,53
13679,,19
855,4,17
13681,,17
6841,1,17
13683,,17
3421,2,17
13685,,17
6843,1,48
13687,,48
1711,3,53
13689,,53
6845,1,53
13691,,53
3423,2,53
13693,,53
6847,1,19
13695,,19
107,7,36
13697,,53
6849,1,17
13699,,17
3425,2,17
13701,,17
6851,1,17
13703,,17
1713,3,7
13705,,53
6853,1,7
13707,,17
3427,2,7
13709,,7
6855,1,29
13711,,29
857,4,7
13713,,17
6857,1,17
13715,,17
3429,2,7
13717,,7
6859,1,19
13719,,19
1715,3,7
13721,,19
6861,1,7
13723,,17
3431,2,41
13725,,41
6863,1,41
13727,,29
429,5,36
13729,,17
6865,1,53
13731,,53
3433,2,53
13733,,53
6867,1,53
13735,,19
1717,3,36
13737,,31
6869,1,36
13739,,70
3435,2,53
13741,,53
6871,1,53
13743,,77
859,4,53
13745,,7
6873,1,7
13747,,7
3437,2,53
13749,,53
6875,1,29
13751,,29
1719,3,53
13753,,7
6877,1,53
13755,,65
3439,2,53
13757,,53
6879,1,53
13759,,41
215,6,36
13761,,53
6881,1,41
13763,,41
3441,2,36
13765,,36
6883,1,36
13767,,53
1721,3,17
13769,,17
6885,1,17
13771,,17
3443,2,17
13773,,17
6887,1,60
13775,,60
861,4,36
13777,,17
6889,1,65
13779,,65
3445,2,36
13781,,36
6891,1,53
13783,,53
1723,3,17
13785,,17
6893,1,17
13787,,17
3447,2,17
13789,,17
6895,1,29
13791,,29
431,5,12
13793,,53
6897,1,36
13795,,36
3449,2,53
13797,,53
6899,1,53
13799,,19
1725,3,12
13801,,41
6901,1,12
13803,,53
3451,2,17
13805,,17
6903,1,17
13807,,19
863,4,12
13809,,12
6905,1,41
13811,,41
3453,2,12
13813,,12
6907,1,41
13815,,41
1727,3,17
13817,,41
6909,1,17
13819,,19
3455,2,17
13821,,17
6911,1,53
13823,,53
27,9,41
13825,,29
6913,1,12
13827,,12
3457,2,12
13829,,12
6915,1,12
13831,,29
1729,3,36
13833,,29
6917,1,36
13835,,12
3459,2,36
13837,,36
6919,1,82
13839,,82
865,4,53
13841,,36
6921,1,24
13843,,24
3461,2,53
13845,,53
6923,1,29
13847,,29
1731,3,53
13849,,29
6925,1,53
13851,,24
3463,2,36
13853,,36
6927,1,36
13855,,29
433,5,7
13857,,53
6929,1,53
13859,,53
3465,2,53
13861,,53
6931,1,53
13863,,53
1733,3,7
13865,,29
6933,1,7
13867,,53
3467,2,53
13869,,53
6935,1,53
13871,,65
867,4,7
13873,,65
6937,1,65
13875,,65
3469,2,7
13877,,7
6939,1,29
13879,,29
1735,3,36
13881,,53
6941,1,36
13883,,53
3471,2,36
13885,,36
6943,1,94
13887,,94
217,6,7
13889,,12
6945,1,12
13891,,12
3473,2,36
13893,,36
6947,1,36
13895,,48
1737,3,36
13897,,48
6949,1,36
13899,,36
3475,2,36
13901,,36
6951,1,38
13903,,38
869,4,7
13905,,29
6953,1,29
13907,,29
3477,2,7
13909,,7
6955,1,53
13911,,53
1739,3,17
13913,,53
6957,1,17
13915,,17
3479,2,17
13917,,17
6959,1,29
13919,,29
435,5,7
13921,,36
6961,1,17
13923,,17
3481,2,17
13925,,17
6963,1,17
13927,,19
1741,3,7
13929,,19
6965,1,7
13931,,58
3483,2,29
13933,,29
6967,1,29
13935,,53
871,4,65
13937,,7
6969,1,17
13939,,17
3485,2,65
13941,,65
6971,1,17
13943,,17
1743,3,65
13945,,53
6973,1,65
13947,,17
3487,2,46
13949,,46
6975,1,46
13951,,29
109,7,41
13953,,46
6977,1,7
13955,,7
3489,2,29
13957,,29
6979,1,29
13959,,36
1745,3,53
13961,,29
6981,1,53
13963,,29
3491,2,53
13965,,53
6983,1,29
13967,,29
873,4,53
13969,,36
6985,1,36
13971,,36
3493,2,53
13973,,53
6987,1,53
13975,,53
1747,3,53
13977,,29
6989,1,53
13979,,29
3495,2,17
13981,,17
6991,1,17
13983,,31
437,5,41
13985,,17
6993,1,36
13987,,36
3497,2,36
13989,,36
6995,1,36
13991,,29
1749,3,41
13993,,29
6997,1,41
13995,,41
3499,2,46
13997,,46
6999,1,46
13999,,29
875,4,7
14001,,7
7001,1,7
14003,,7
3501,2,7
14005,,7
7003,1,53
14007,,53
1751,3,7
14009,,53
7005,1,7
14011,,53
3503,2,29
14013,,29
7007,1,29
14015,,17
219,6,17
14017,,7
7009,1,65
14019,,65
3505,2,17
14021,,17
7011,1,17
14023,,7
1753,3,17
14025,,36
7013,1,17
14027,,36
3507,2,17
14029,,17
7015,1,65
14031,,65
877,4,17
14033,,70
7017,1,70
14035,,70
3509,2,17
14037,,17
7019,1,12
14039,,12
1755,3,12
14041,,12
7021,1,12
14043,,36
3511,2,12
14045,,12
7023,1,70
14047,,70
439,5,17
14049,,26
7025,1,17
14051,,17
3513,2,17
14053,,17
7027,1,17
14055,,29
1757,3,17
14057,,65
7029,1,17
14059,,12
3515,2,53
14061,,53
7031,1,53
14063,,12
879,4,53
14065,,17
7033,1,36
14067,,36
3517,2,53
14069,,53
7035,1,36
14071,,36
1759,3,53
14073,,53
7037,1,53
14075,,36
3519,2,26
14077,,26
7039,1,26
14079,,26
55,8,41
14081,,17
7041,1,17
14083,,17
3521,2,36
14085,,36
7043,1,36
14087,,17
1761,3,36
14089,,19
7045,1,36
14091,,17
3523,2,36
14093,,36
7047,1,36
14095,,36
881,4,41
14097,,36
7049,1,26
14099,,26
3525,2,41
14101,,41
7051,1,17
14103,,17
1763,3,41
14105,,17
7053,1,41
14107,,46
3527,2,17
14109,,17
7055,1,17
14111,,36
441,5,7
14113,,53
7057,1,17
14115,,17
3529,2,17
14117,,17
7059,1,17
14119,,41
1765,3,7
14121,,53
7061,1,7
14123,,17
3531,2,34
14125,,34
7063,1,34
14127,,17
883,4,7
14129,,34
7065,1,34
14131,,34
3533,2,7
14133,,7
7067,1,17
14135,,17
1767,3,53
14137,,36
7069,1,53
14139,,34
3535,2,53
14141,,53
7071,1,17
14143,,17
221,6,41
14145,,7
7073,1,34
14147,,34
3537,2,7
14149,,7
7075,1,7
14151,,36
1769,3,17
14153,,53
7077,1,17
14155,,7
3539,2,17
14157,,17
7079,1,34
14159,,34
885,4,41
14161,,17
7081,1,34
14163,,34
3541,2,41
14165,,41
7083,1,17
14167,,17
1771,3,17
14169,,17
7085,1,17
14171,,53
3543,2,17
14173,,17
7087,1,17
14175,,17
443,5,17
14177,,53
7089,1,17
14179,,17
3545,2,17
14181,,17
7091,1,17
14183,,53
1773,3,17
14185,,17
7093,1,17
14187,,34
3547,2,17
14189,,17
7095,1,17
14191,,34
887,4,17
14193,,17
7097,1,17
14195,,17
3549,2,17
14197,,17
7099,1,17
14199,,17
1775,3,29
14201,,34
7101,1,29
14203,,17
3551,2,29
14205,,29
7103,1,53
14207,,53
111,7,24
14209,,29
7105,1,17
14211,,17
3553,2,17
14213,,17
7107,1,17
14215,,17
1777,3,41
14217,,17
7109,1,41
14219,,70
3555,2,41
14221,,41
7111,1,53
14223,,53
889,4,53
14225,,14
7113,1,14
14227,,14
3557,2,53
14229,,53
7115,1,17
14231,,17
1779,3,53
14233,,17
7117,1,53
14235,,14
3559,2,14
14237,,14
7119,1,14
14239,,14
445,5,24
14241,,17
7121,1,53
14243,,53
3561,2,14
14245,,14
7123,1,14
14247,,46
1781,3,24
14249,,34
7125,1,24
14251,,14
3563,2,58
14253,,58
7127,1,58
14255,,53
891,4,14
14257,,41
7129,1,41
14259,,41
3565,2,14
14261,,14
7131,1,70
14263,,70
1783,3,14
14265,,14
7133,1,14
14267,,14
3567,2,70
14269,,70
7135,1,70
14271,,70
223,6,24
14273,,14
7137,1,14
14275,,14
3569,2,24
14277,,24
7139,1,24
14279,,34
1785,3,7
14281,,34
7141,1,7
14283,,7
3571,2,7
14285,,7
7143,1,70
14287,,70
893,4,24
14289,,7
7145,1,70
14291,,70
3573,2,24
14293,,24
7147,1,34
14295,,34
1787,3,14
14297,,24
7149,1,14
14299,,17
3575,2,14
14301,,14
7151,1,34
14303,,34
447,5,34
14305,,14
7153,1,24
14307,,24
3577,2,24
14309,,24
7155,1,24
14311,,14
1789,3,34
14313,,29
7157,1,34
14315,,14
3579,2,24
14317,,24
7159,1,24
14319,,70
895,4,34
14321,,34
7161,1,46
14323,,46
3581,2,34
14325,,34
7163,1,17
14327,,17
1791,3,34
14329,,34
7165,1,34
14331,,70
3583,2,34
14333,,34
7167,1,70
14335,,70
7,11,5
14337,,24
7169,1,24
14339,,24
3585,2,24
14341,,24
7171,1,24
14343,,24
1793,3,41
14345,,70
7173,1,41
14347,,24
3587,2,41
14349,,41
7175,1,24
14351,,24
897,4,22
14353,,41
7177,1,24
14355,,24
3589,2,22
14357,,22
7179,1,41
14359,,41
1795,3,22
14361,,53
7181,1,22
14363,,70
3591,2,53
14365,,53
7183,1,53
14367,,29
449,5,41
14369,,53
7185,1,22
14371,,22
3593,2,7
14373,,7
7187,1,7
14375,,46
1797,3,41
14377,,53
7189,1,41
14379,,7
3595,2,22
14381,,22
7191,1,22
14383,,70
899,4,41
14385,,58
7193,1,58
14387,,58
3597,2,41
14389,,41
7195,1,41
14391,,41
1799,3,22
14393,,22
7197,1,22
14395,,22
3599,2,22
14397,,22
7199,1,58
14399,,58
225,6,17
14401,,58
7201,1,58
14403,,58
3601,2,41
14405,,41
7203,1,41
14407,,22
1801,3,58
14409,,24
7205,1,58
14411,,41
3603,2,58
14413,,58
7207,1,22
14415,,22
901,4,17
14417,,58
7209,1,22
14419,,22
3605,2,17
14421,,17
7211,1,41
14423,,41
1803,3,12
14425,,41
7213,1,12
14427,,70
3607,2,12
14429,,12
7215,1,22
14431,,22
451,5,17
14433,,22
7217,1,12
14435,,12
3609,2,12
14437,,12
7219,1,12
14439,,22
1805,3,17
14441,,12
7221,1,17
14443,,34
3611,2,22
14445,,22
7223,1,22
14447,,55
903,4,41
14449,,17
7225,1,12
14451,,12
3613,2,41
14453,,41
7227,1,46
14455,,46
1807,3,41
14457,,58
7229,1,41
14459,,46
3615,2,22
14461,,22
7231,1,22
14463,,24
113,7,2
14465,,58
7233,1,58
14467,,58
3617,2,58
14469,,58
7235,1,58
14471,,41
1809,3,17
14473,,75
7237,1,17
14475,,58
3619,2,17
14477,,17
7239,1,12
14479,,12
905,4,22
14481,,34
7241,1,34
14483,,34
3621,2,22
14485,,22
7243,1,17
14487,,17
1811,3,22
14489,,58
7245,1,22
14491,,58
3623,2,41
14493,,41
7247,1,41
14495,,65
453,5,2
14497,,46
7249,1,22
14499,,22
3625,2,22
14501,,22
7251,1,22
14503,,58
1813,3,2
14505,,46
7253,1,2
14507,,22
3627,2,17
14509,,17
7255,1,17
14511,,65
907,4,17
14513,,22
7257,1,22
14515,,22
3629,2,17
14517,,17
7259,1,58
14519,,58
1815,3,17
14521,,22
7261,1,17
14523,,22
3631,2,34
14525,,34
7263,1,34
14527,,22
227,6,2
14529,,58
7265,1,58
14531,,58
3633,2,22
14533,,22
7267,1,22
14535,,58
1817,3,22
14537,,17
7269,1,22
14539,,22
3635,2,22
14541,,22
7271,1,58
14543,,58
909,4,2
14545,,46
7273,1,46
14547,,46
3637,2,2
14549,,2
7275,1,46
14551,,46
1819,3,58
14553,,22
7277,1,58
14555,,46
3639,2,58
14557,,58
7279,1,63
14559,,63
455,5,12
14561,,58
7281,1,2
14563,,2
3641,2,41
14565,,41
7283,1,41
14567,,17
1821,3,12
14569,,17
7285,1,12
14571,,17
3643,2,58
14573,,58
7287,1,58
14575,,34
911,4,12
14577,,12
7289,1,41
14579,,41
3645,2,12
14581,,12
7291,1,58
14583,,58
1823,3,58
14585,,34
7293,1,58
14587,,22
3647,2,58
14589,,58
7295,1,29
14591,,29
57,8,10
14593,,12
7297,1,58
14595,,58
3649,2,12
14597,,12
7299,1,12
14599,,58
1825,3,12
14601,,58
7301,1,12
14603,,12
3651,2,12
14605,,12
7303,1,58
14607,,58
913,4,46
14609,,12
7305,1,70
14611,,70
3653,2,46
14613,,46
7307,1,12
14615,,12
1827,3,46
14617,,12
7309,1,46
14619,,70
3655,2,41
14621,,41
7311,1,41
14623,,58
457,5,46
14625,,12
7313,1,41
14627,,41
3657,2,41
14629,,41
7315,1,41
14631,,17
1829,3,46
14633,,17
7317,1,46
14635,,41
3659,2,46
14637,,46
7319,1,46
14639,,53
915,4,46
14641,,12
7321,1,12
14643,,12
3661,2,46
14645,,46
7323,1,58
14647,,58
1831,3,22
14649,,34
7325,1,22
14651,,22
3663,2,22
14653,,22
7327,1,34
14655,,34
229,6,10
14657,,46
7329,1,34
14659,,34
3665,2,12
14661,,12
7331,1,12
14663,,53
1833,3,12
14665,,22
7333,1,12
14667,,12
3667,2,12
14669,,12
7335,1,24
14671,,24
917,4,10
14673,,63
7337,1,63
14675,,63
3669,2,10
14677,,10
7339,1,70
14679,,70
1835,3,46
14681,,70
7341,1,46
14683,,22
3671,2,46
14685,,46
7343,1,22
14687,,22
459,5,46
14689,,58
7345,1,58
14691,,58
3673,2,58
14693,,58
7347,1,58
14695,,99
1837,3,46
14697,,46
7349,1,46
14699,,12
3675,2,34
14701,,34
7351,1,34
14703,,34
919,4,46
14705,,46
7353,1,58
14707,,58
3677,2,46
14709,,46
7355,1,34
14711,,34
1839,3,58
14713,,34
7357,1,58
14715,,41
3679,2,58
14717,,58
7359,1,51
14719,,51
115,7,10
14721,,58
7361,1,46
14723,,46
3681,2,46
14725,,46
7363,1,46
14727,,46
1841,3,46
14729,,22
7365,1,46
14731,,22
3683,2,46
14733,,46
7367,1,41
14735,,41
921,4,46
14737,,12
7369,1,12
14739,,12
3685,2,46
14741,,46
7371,1,12
14743,,12
1843,3,46
14745,,12
7373,1,46
14747,,34
3687,2,12
14749,,12
7375,1,12
14751,,41
461,5,10
14753,,58
7377,1,34
14755,,34
3689,2,34
14757,,34
7379,1,34
14759,,12
1845,3,10
14761,,46
7381,1,10
14763,,22
3691,2,22
14765,,22
7383,1,22
14767,,70
923,4,22
14769,,22
7385,1,22
14771,,22
3693,2,22
14773,,22
7387,1,22
14775,,22
1847,3,22
14777,,22
7389,1,22
14779,,70
3695,2,75
14781,,75
7391,1,75
14783,,31
231,6,46
14785,,17
7393,1,17
14787,,17
3697,2,10
14789,,10
7395,1,10
14791,,17
1849,3,22
14793,,17
7397,1,22
14795,,22
3699,2,22
14797,,22
7399,1,31
14799,,31
925,4,46
14801,,22
7401,1,22
14803,,22
3701,2,46
14805,,46
7403,1,70
14807,,70
1851,3,46
14809,,46
7405,1,46
14811,,58
3703,2,46
14813,,46
7407,1,17
14815,,17
463,5,46
14817,,41
7409,1,46
